text_ja,translated,image_path,book_title,text_en,book_index,image_book_concat
でもどうしても私,But I really want to,images/boureisougi/ja/004.jpg,boureisougi,But i really and truly,3,images/boureisougi/ja/004.jpg_3
お姉ちゃんにメイクをしたくって...,I really want to do makeup on my sister...,images/boureisougi/ja/004.jpg,boureisougi,want to put makeup on my sister by myself,4,images/boureisougi/ja/004.jpg_4
ハァ,Haa,images/boureisougi/ja/004.jpg,boureisougi,hmm,5,images/boureisougi/ja/004.jpg_5
まだプロじゃないですけど...,I'm not a pro yet...,images/boureisougi/ja/004.jpg,boureisougi,"i'm not a professional makeup artist yet,",6,images/boureisougi/ja/004.jpg_6
専門学校に通うメイクの卵です!,I'm an egg of makeup attending a specialized school!,images/boureisougi/ja/004.jpg,boureisougi,but i'm studying it at technical college!,7,images/boureisougi/ja/004.jpg_7
ちゃんとできます!烏丸さんっ,I can do it properly! Mr. Karasuma!,images/boureisougi/ja/004.jpg,boureisougi,"i can
do it without fail, karasuma- san!",8,images/boureisougi/ja/004.jpg_8
やめた方がいいです,It's better to stop,images/boureisougi/ja/004.jpg,boureisougi,"No, you shouldn't do it.",9,images/boureisougi/ja/004.jpg_9
!,!,images/boureisougi/ja/004.jpg,boureisougi,!,10,images/boureisougi/ja/004.jpg_10
私は「生きている彼女」に会ったことはないですが,I have never met her in person.,images/boureisougi/ja/005.jpg,boureisougi,"i've never met her when she was alive,",0,images/boureisougi/ja/005.jpg_0
なぜですかっ!?,Why!?,images/boureisougi/ja/005.jpg,boureisougi,Why is that?,2,images/boureisougi/ja/005.jpg_2
すずめさん,Suzume-san,images/boureisougi/ja/005.jpg,boureisougi,suzume- san,3,images/boureisougi/ja/005.jpg_3
お姉さんは有名な美人女優だったそうですね,"Your sister was a famous beautiful actress, wasn't she?",images/boureisougi/ja/005.jpg,boureisougi,I hear that your sister was a famous beautiful actress,4,images/boureisougi/ja/005.jpg_4
連日メディアが騒いでいます,The media has been making a fuss about it every day.,images/boureisougi/ja/005.jpg,boureisougi,It's featured in the news every day,5,images/boureisougi/ja/005.jpg_5
...私では,...I...,images/boureisougi/ja/005.jpg,boureisougi,Do you mean ...,6,images/boureisougi/ja/005.jpg_6
姉のメイクをするには実力不足ということですか,Is it that I'm not good enough to do my sister's makeup?,images/boureisougi/ja/005.jpg,boureisougi,I'm not skilled enough to put her makeup on?,7,images/boureisougi/ja/005.jpg_7
ハハそういう訳では,"Haha, that's not what I meant.",images/boureisougi/ja/005.jpg,boureisougi,"No, that's not what i mean...",8,images/boureisougi/ja/005.jpg_8
お姉さんの事故後のお顔,My sister's face after the accident.,images/boureisougi/ja/006.jpg,boureisougi,Did you see ...,0,images/boureisougi/ja/006.jpg_0
ご覧になりました?,Have you seen it?,images/boureisougi/ja/006.jpg,boureisougi,her face after the accident?,1,images/boureisougi/ja/006.jpg_1
それはそうでしょうねぇ,That's probably true.,images/boureisougi/ja/006.jpg,boureisougi,of course not.,2,images/boureisougi/ja/006.jpg_2
...いえ,...No,images/boureisougi/ja/006.jpg,boureisougi,no ...,3,images/boureisougi/ja/006.jpg_3
病院の方から,From the hospital,images/boureisougi/ja/006.jpg,boureisougi,The doctors told me,4,images/boureisougi/ja/006.jpg_4
あまり見ない方がいいと言われて...,I was told it's better not to see it...,images/boureisougi/ja/006.jpg,boureisougi,it would be better not to ...,5,images/boureisougi/ja/006.jpg_5
今の桜野ツバメさんは,The current Tsubame Sakurano is,images/boureisougi/ja/006.jpg,boureisougi,"Now,
your sister Tsubame Sakurano ...",6,images/boureisougi/ja/006.jpg_6
貴女の知っているお顔じゃありませんから,Not the face you know.,images/boureisougi/ja/006.jpg,boureisougi,"does not look like she used to be
at all ...",7,images/boureisougi/ja/006.jpg_7
車の事故,Car accident,images/boureisougi/ja/007.jpg,boureisougi,the car accident,0,images/boureisougi/ja/007.jpg_0
それもスピード超過によるガードレールへの正面衝突,It was also a head-on collision with a guardrail due to speeding.,images/boureisougi/ja/007.jpg,boureisougi,a head-on crash into guardrails from overspeed,1,images/boureisougi/ja/007.jpg_1
顔は割れたフロントガラスでズタズタに引き裂かれ,Her face was torn to shreds by the shattered front glass.,images/boureisougi/ja/007.jpg,boureisougi,her face was seriously injured by the broken windscreen...,2,images/boureisougi/ja/007.jpg_2
折れた骨が皮膚を突き破っている,The broken bones have pierced through the skin.,images/boureisougi/ja/007.jpg,boureisougi,...and the broken bone pierced her skin,3,images/boureisougi/ja/007.jpg_3
病院で簡単な処置はされていますが,"She has received simple treatment at the hospital,",images/boureisougi/ja/007.jpg,boureisougi,"The doctor did some treatment in the hospital,",4,images/boureisougi/ja/007.jpg_4
生前のお姉さんとは誰が見ても気づかないでしょう,but no one would recognize her as the same person she was before.,images/boureisougi/ja/007.jpg,boureisougi,but nobody will find that it's your sister,5,images/boureisougi/ja/007.jpg_5
お顔を見てから「やっぱり出来ません」,"After seeing her face, ""I can't do it after all.""",images/boureisougi/ja/007.jpg,boureisougi,you can't refuse putting on makeup,6,images/boureisougi/ja/007.jpg_6
では困るんです,That's troubling.,images/boureisougi/ja/007.jpg,boureisougi,after seeing her face.,7,images/boureisougi/ja/007.jpg_7
.....私は,.....I,images/boureisougi/ja/007.jpg,boureisougi,I,8,images/boureisougi/ja/007.jpg_8
どうです?,How about it?,images/boureisougi/ja/008.jpg,boureisougi,what do you think?,0,images/boureisougi/ja/008.jpg_0
それでも,Even so,images/boureisougi/ja/008.jpg,boureisougi,have you changed your mind?,1,images/boureisougi/ja/008.jpg_1
今のお姉さんと向き合う覚悟はありますか?,Are you prepared to face the current situation?,images/boureisougi/ja/008.jpg,boureisougi,"Or, are you ready to face your sister?",2,images/boureisougi/ja/008.jpg_2
ちょっと葬儀屋さんッ!,"Hey, funeral director!",images/boureisougi/ja/008.jpg,boureisougi,"hey,
Mr. undertaker!",3,images/boureisougi/ja/008.jpg_3
あんまりすずめをいじめないでくれる!?,"Don't bully Suzume too much, please!?",images/boureisougi/ja/008.jpg,boureisougi,will you stop bullying Suzume?,4,images/boureisougi/ja/008.jpg_4
アタシの妹なんだから!,She's my sister!,images/boureisougi/ja/008.jpg,boureisougi,she's my sister!,5,images/boureisougi/ja/008.jpg_5
...ツバメさん,...Swallow-san,images/boureisougi/ja/009.jpg,boureisougi,"Tsubame-
san...",0,images/boureisougi/ja/009.jpg_0
アナタが私に依頼してきたんでしょ,"You asked me, didn't you?",images/boureisougi/ja/009.jpg,boureisougi,you are the one who asked me,1,images/boureisougi/ja/009.jpg_1
当たり前じゃない!,Of course not!,images/boureisougi/ja/009.jpg,boureisougi,"Yes,
of course!",2,images/boureisougi/ja/009.jpg_2
あんなヒドイ顔をすずめには見られたくないもの!,I don't want Swallow to see such a terrible face!,images/boureisougi/ja/009.jpg,boureisougi,I can't let Suzume see my ugly face!,3,images/boureisougi/ja/009.jpg_3
他人から嫌われるのには慣れてるッ,I'm used to being disliked by others.,images/boureisougi/ja/009.jpg,boureisougi,I'm used to being hated by others,4,images/boureisougi/ja/009.jpg_4
でも妹には引かれたくないの,But I don't want my sister to be repulsed by me.,images/boureisougi/ja/009.jpg,boureisougi,but i can't stand being hated by my sister!,5,images/boureisougi/ja/009.jpg_5
そういうもんですかねぇ...,Is that how it is...,images/boureisougi/ja/009.jpg,boureisougi,Hmm...,6,images/boureisougi/ja/009.jpg_6
すずめさんに自分のメイクをさせるな,Don't make Swallow do your makeup,images/boureisougi/ja/009.jpg,boureisougi,to stop your sister from putting on your makeup,7,images/boureisougi/ja/009.jpg_7
って,you know,images/boureisougi/ja/009.jpg,boureisougi,aren't you?,8,images/boureisougi/ja/009.jpg_8
ですがすずめさんの気持ちも考えてあげたらどうです?,But what if you consider Swallow's feelings?,images/boureisougi/ja/009.jpg,boureisougi,"but how
about taking suzume-
san's feelings
into account?",9,images/boureisougi/ja/009.jpg_9
たった二人の家族なんですし,"After all, there are only two of us in the family",images/boureisougi/ja/009.jpg,boureisougi,You are her only family,10,images/boureisougi/ja/009.jpg_10
…アンタに,(To you...),images/boureisougi/ja/010.jpg,boureisougi,what,0,images/boureisougi/ja/010.jpg_0
何がわかるのよッ,What do you know?!,images/boureisougi/ja/010.jpg,boureisougi,do you know ?!,1,images/boureisougi/ja/010.jpg_1
とにかく!,Anyway!,images/boureisougi/ja/010.jpg,boureisougi,anyway!,2,images/boureisougi/ja/010.jpg_2
アタシは認めないわ!!,I won't accept it!!,images/boureisougi/ja/010.jpg,boureisougi,I'm not allowing her to make me up!,3,images/boureisougi/ja/010.jpg_3
他の代理を立てて頂戴!,Please appoint another agent!,images/boureisougi/ja/010.jpg,boureisougi,get someone else!,4,images/boureisougi/ja/010.jpg_4
それと...,And...,images/boureisougi/ja/010.jpg,boureisougi,And ...,5,images/boureisougi/ja/010.jpg_5
それと?,And?,images/boureisougi/ja/010.jpg,boureisougi,and what ?,6,images/boureisougi/ja/010.jpg_6
...何でもないわ!!,...It's nothing!!,images/boureisougi/ja/010.jpg,boureisougi,"...no, nothing.",7,images/boureisougi/ja/010.jpg_7
......誰だって,...Anyone would,images/boureisougi/ja/010.jpg,boureisougi,well,8,images/boureisougi/ja/010.jpg_8
後悔だらけのお別れは,A farewell full of regrets is...,images/boureisougi/ja/011.jpg,boureisougi,A farewell full of regrets,0,images/boureisougi/ja/011.jpg_0
寂しいもんですよねぇ,"It's lonely, isn't it?",images/boureisougi/ja/011.jpg,boureisougi,that's sad for everybody,1,images/boureisougi/ja/011.jpg_1
らっしゃい!,Goodbye!,images/boureisougi/ja/011.jpg,boureisougi,welcome!,2,images/boureisougi/ja/011.jpg_2
美人女優である桜野ツバメの交通事故死,The death of beautiful actress Sakura no Tsubame in a traffic accident,images/boureisougi/ja/011.jpg,boureisougi,actress tsubame sakurano's death in a traffic accident,3,images/boureisougi/ja/011.jpg_3
世の中では様々な噂に溢れていますが,"There are various rumors circulating in the world, but...",images/boureisougi/ja/011.jpg,boureisougi,there are many rumors about it...,4,images/boureisougi/ja/011.jpg_4
皆様はどうお考えですか?,What do you think?,images/boureisougi/ja/011.jpg,boureisougi,what do you think?,5,images/boureisougi/ja/011.jpg_5
誰かに殺されたという噂も立っていますよね,"There are also rumors that she was killed by someone, right?",images/boureisougi/ja/011.jpg,boureisougi,Some people say that she was murdered...,6,images/boureisougi/ja/011.jpg_6
彼女は芸能界の中でも変わり者でしたから,She was a bit of an oddball even in the entertainment industry.,images/boureisougi/ja/011.jpg,boureisougi,she was kind of eccentric in the entertainment industry,7,images/boureisougi/ja/011.jpg_7
というと?,What do you mean?,images/boureisougi/ja/011.jpg,boureisougi,What do you mean?,8,images/boureisougi/ja/011.jpg_8
まぁいわゆる枕とか....新人漬しとかですね,"Well, you know, like pillow talk... or something about newbies.",images/boureisougi/ja/011.jpg,boureisougi,sleeping around for business and bullying young actresses ...,9,images/boureisougi/ja/011.jpg_9
あくまで噂ですが,"These are just rumors, though.",images/boureisougi/ja/011.jpg,boureisougi,but they're only rumors.,10,images/boureisougi/ja/011.jpg_10
ぶっちゃけ好感度も良くないでしょ?,"Frankly, her likability wasn't great, was it?",images/boureisougi/ja/011.jpg,boureisougi,"actually, many people didn't like her",11,images/boureisougi/ja/011.jpg_11
顔と演技力は確かですけど,"Her looks and acting skills were solid, but...",images/boureisougi/ja/011.jpg,boureisougi,though she had the looks and good acting,12,images/boureisougi/ja/011.jpg_12
中身が......ねぇ?,The real person... huh?,images/boureisougi/ja/011.jpg,boureisougi,but her personality ... ,13,images/boureisougi/ja/011.jpg_13
ーの後は引き続き,"After that, we will continue with...",images/boureisougi/ja/011.jpg,boureisougi,Stay tuned.,14,images/boureisougi/ja/011.jpg_14
桜野ツバメさんの死の真相に迫っていきた,We want to get to the truth behind Sakura no Tsubame's death.,images/boureisougi/ja/011.jpg,boureisougi,...the program continues after the commercial break,15,images/boureisougi/ja/011.jpg_15
あ!,Oh!,images/boureisougi/ja/012.jpg,boureisougi,Ah!,0,images/boureisougi/ja/012.jpg_0
見てたのにぃ,I was watching you...,images/boureisougi/ja/012.jpg,boureisougi,i was watching it!,1,images/boureisougi/ja/012.jpg_1
すずめちゃん!,Suzume-chan!,images/boureisougi/ja/012.jpg,boureisougi,"Suzume-
chan!",2,images/boureisougi/ja/012.jpg_2
これ4番テーブルに持ってって!,Take this to table number 4!,images/boureisougi/ja/012.jpg,boureisougi,take this to table-4!,3,images/boureisougi/ja/012.jpg_3
お待たせしました!,Sorry for keeping you waiting!,images/boureisougi/ja/012.jpg,boureisougi,thanks for waiting!,4,images/boureisougi/ja/012.jpg_4
はいっ,Yes!,images/boureisougi/ja/012.jpg,boureisougi,Okay!,5,images/boureisougi/ja/012.jpg_5
...って,...I mean,images/boureisougi/ja/012.jpg,boureisougi,....,6,images/boureisougi/ja/012.jpg_6
あれ?,Huh?,images/boureisougi/ja/012.jpg,boureisougi,huh?,7,images/boureisougi/ja/012.jpg_7
葬儀屋さん?,A funeral home?,images/boureisougi/ja/013.jpg,boureisougi,Mr. Undertaker?,0,images/boureisougi/ja/013.jpg_0
ドウモ,Thank you.,images/boureisougi/ja/013.jpg,boureisougi,Hi.,1,images/boureisougi/ja/013.jpg_1
ラーメン美味しかったです,The ramen was delicious.,images/boureisougi/ja/013.jpg,boureisougi,the ramen was delicious!,2,images/boureisougi/ja/013.jpg_2
でしょう?,Right?,images/boureisougi/ja/013.jpg,boureisougi,right?,3,images/boureisougi/ja/013.jpg_3
当店自慢の味なんですよ!,It's our store's pride and joy!,images/boureisougi/ja/013.jpg,boureisougi,It's our signature taste!,4,images/boureisougi/ja/013.jpg_4
自分で稼ぎながら専門学校に通っているんですね,"You're attending a vocational school while working, huh?",images/boureisougi/ja/013.jpg,boureisougi,Are you working to earn your own tuition?,5,images/boureisougi/ja/013.jpg_5
学校に通うのにもお金が要りますから!1日だって休めませんっ,I need money to attend school too! I can't take a day off!,images/boureisougi/ja/013.jpg,boureisougi,"yeah. the school costs a lot, so I need to work hard!",6,images/boureisougi/ja/013.jpg_6
できるだけお姉ちゃんに負担がかからないように...,I want to make sure I don't burden my sister as much as possible...,images/boureisougi/ja/013.jpg,boureisougi,I don't want to put a burden on my sister,7,images/boureisougi/ja/013.jpg_7
....,....,images/boureisougi/ja/013.jpg,boureisougi,....,8,images/boureisougi/ja/013.jpg_8
あ...,Ah...,images/boureisougi/ja/013.jpg,boureisougi,oh,9,images/boureisougi/ja/013.jpg_9
!,!,images/boureisougi/ja/014.jpg,boureisougi,!,0,images/boureisougi/ja/014.jpg_0
行きましょうか,Shall we go?,images/boureisougi/ja/014.jpg,boureisougi,let's go,1,images/boureisougi/ja/014.jpg_1
えっ,Huh?,images/boureisougi/ja/014.jpg,boureisougi,huh ?,2,images/boureisougi/ja/014.jpg_2
どこに!?,Where!?,images/boureisougi/ja/014.jpg,boureisougi,where ?,3,images/boureisougi/ja/014.jpg_3
お姉さんが今いるトコロ,The place where my sister is now,images/boureisougi/ja/014.jpg,boureisougi,to your sister.,4,images/boureisougi/ja/014.jpg_4
ここって...,This place...,images/boureisougi/ja/014.jpg,boureisougi,This is...,5,images/boureisougi/ja/014.jpg_5
幽霊はね,Ghosts have,images/boureisougi/ja/015.jpg,boureisougi,ghosts ...,0,images/boureisougi/ja/015.jpg_0
居場所が決まっているんです,Their place of residence is determined,images/boureisougi/ja/015.jpg,boureisougi,... stay in three places,1,images/boureisougi/ja/015.jpg_1
一つ目は亡くなった場所,The first is the place where they died,images/boureisougi/ja/015.jpg,boureisougi,"First, the place where they died",2,images/boureisougi/ja/015.jpg_2
二つ目は遺骨が埋葬されている場所,The second is the place where their remains are buried,images/boureisougi/ja/015.jpg,boureisougi,"second, the place of their graves",3,images/boureisougi/ja/015.jpg_3
そして三つ目は,And the third is,images/boureisougi/ja/015.jpg,boureisougi,and third...,4,images/boureisougi/ja/015.jpg_4
大切な人のそば,By the side of someone important,images/boureisougi/ja/015.jpg,boureisougi,close to someone they loved.,5,images/boureisougi/ja/015.jpg_5
ってね,You know,images/boureisougi/ja/015.jpg,boureisougi,...apparently,6,images/boureisougi/ja/015.jpg_6
実はここにいるんですよ,"Actually, I'm right here",images/boureisougi/ja/015.jpg,boureisougi,"actually, your sister",7,images/boureisougi/ja/015.jpg_7
お姉さん,Big sister,images/boureisougi/ja/015.jpg,boureisougi,she's here now.,8,images/boureisougi/ja/015.jpg_8
ふふ,Hehe,images/boureisougi/ja/015.jpg,boureisougi,ha ha,9,images/boureisougi/ja/015.jpg_9
葬儀屋さんも冗談とか言うんですか,Do funeral directors also make jokes?,images/boureisougi/ja/015.jpg,boureisougi,mr. undertaker. you are kidding me.,10,images/boureisougi/ja/015.jpg_10
どうぞ枢（くるる）と呼んでください,Please call me Kuru,images/boureisougi/ja/015.jpg,boureisougi,please call me Kururu.,11,images/boureisougi/ja/015.jpg_11
枢さん...,Kyou...,images/boureisougi/ja/016.jpg,boureisougi,"Kururu-
san",0,images/boureisougi/ja/016.jpg_0
は,Is it,images/boureisougi/ja/016.jpg,boureisougi,you,1,images/boureisougi/ja/016.jpg_1
姉のことを悪く思っていたりしないんですか,Don't you think badly of your sister?,images/boureisougi/ja/016.jpg,boureisougi,don't you think ill of my sister?,2,images/boureisougi/ja/016.jpg_2
いろんな噂とかされてますけど...,There are all sorts of rumors going around...,images/boureisougi/ja/016.jpg,boureisougi,There are lots of gosships about her...,3,images/boureisougi/ja/016.jpg_3
噂は噂でしょう?,"Rumors are just rumors, right?",images/boureisougi/ja/016.jpg,boureisougi,gossips are gossips,4,images/boureisougi/ja/016.jpg_4
真実は本人に聞けばいいですから,You can find out the truth by asking the person themselves.,images/boureisougi/ja/016.jpg,boureisougi,I can always ask her the truth.,5,images/boureisougi/ja/016.jpg_5
枢さんって面白いですね,"Kyou is interesting, isn't he?",images/boureisougi/ja/016.jpg,boureisougi,"Kururusan,
you are　funny.",6,images/boureisougi/ja/016.jpg_6
......私も,...Me too.,images/boureisougi/ja/016.jpg,boureisougi,I...,7,images/boureisougi/ja/016.jpg_7
直前まで乗っていたんです,I was riding in it until just before the accident.,images/boureisougi/ja/016.jpg,boureisougi,...was in my sister's car,8,images/boureisougi/ja/016.jpg_8
事故を起こした姉の車に,In my sister's car that caused the accident,images/boureisougi/ja/016.jpg,boureisougi,right before the accident.,9,images/boureisougi/ja/016.jpg_9
バイトの帰りで,On my way back from work,images/boureisougi/ja/017.jpg,boureisougi,I was on my way home,0,images/boureisougi/ja/017.jpg_0
予報が曇りのち大雨で...,The forecast was cloudy with heavy rain later...,images/boureisougi/ja/017.jpg,boureisougi,it was forecasted to rain heavily,1,images/boureisougi/ja/017.jpg_1
自分だって仕事で忙しいのに,Even though I'm busy with work myself,images/boureisougi/ja/017.jpg,boureisougi,"I knew she was so busy,",2,images/boureisougi/ja/017.jpg_2
「私の誕生日だからどこかに食べに行こう」ってって,"""It's my birthday, so let's go eat somewhere"" she said",images/boureisougi/ja/017.jpg,boureisougi,yet she came to give me a ride to celebrate my birthday,3,images/boureisougi/ja/017.jpg_3
迎えに来てくれたの,She came to pick me up,images/boureisougi/ja/017.jpg,boureisougi,right to my workplace,4,images/boureisougi/ja/017.jpg_4
でも私お姉ちゃんと喧嘩しちゃった,But I ended up fighting with my sister,images/boureisougi/ja/017.jpg,boureisougi,but we had a quarrel,5,images/boureisougi/ja/017.jpg_5
...学費の事で,...about tuition fees,images/boureisougi/ja/017.jpg,boureisougi,about my tuition fee,6,images/boureisougi/ja/017.jpg_6
私は自分で貯めたお金で学校に通いたかったの,I wanted to go to school with money I saved myself,images/boureisougi/ja/017.jpg,boureisougi,i wanted to pay it by myself,7,images/boureisougi/ja/017.jpg_7
だけど,But,images/boureisougi/ja/017.jpg,boureisougi,but,8,images/boureisougi/ja/017.jpg_8
お姉ちゃんが全部払うって聞かなくて,I didn't hear that my sister would pay everything,images/boureisougi/ja/017.jpg,boureisougi,she insisted that she would pay all.,9,images/boureisougi/ja/017.jpg_9
両親が死んで,After our parents died,images/boureisougi/ja/017.jpg,boureisougi,"my sister
...",10,images/boureisougi/ja/017.jpg_10
親代わりになってくれたお姉ちゃんに,To my sister who took the place of our parents,images/boureisougi/ja/017.jpg,boureisougi,...raised me up after our parents had died,11,images/boureisougi/ja/017.jpg_11
これ以上迷惑をかけたくなかったのに...,I didn't want to cause her any more trouble...,images/boureisougi/ja/017.jpg,boureisougi,i didn't want to trouble her anymore,12,images/boureisougi/ja/017.jpg_12
アンタはまだまだ子供なんだから,"You're still a child, after all.",images/boureisougi/ja/018.jpg,boureisougi,"""You're still a little child.""",0,images/boureisougi/ja/018.jpg_0
そう言われて,When she said that,images/boureisougi/ja/018.jpg,boureisougi,she said,1,images/boureisougi/ja/018.jpg_1
ムカついて,I got angry,images/boureisougi/ja/018.jpg,boureisougi,and I was  so irritated...,2,images/boureisougi/ja/018.jpg_2
ちょっと!すずめッ,Hey! Suzume!,images/boureisougi/ja/018.jpg,boureisougi,Wait! Suzume!,3,images/boureisougi/ja/018.jpg_3
車から飛び出しちゃった,She jumped out of the car,images/boureisougi/ja/018.jpg,boureisougi,and jumped out of the car.,4,images/boureisougi/ja/018.jpg_4
大っ嫌いッ,I hate it so much!,images/boureisougi/ja/018.jpg,boureisougi,!!!,5,images/boureisougi/ja/018.jpg_5
お姉ちゃんなんて,Big sister and all that,images/boureisougi/ja/018.jpg,boureisougi,I hate you!,6,images/boureisougi/ja/018.jpg_6
それが,That was,images/boureisougi/ja/018.jpg,boureisougi,and that,7,images/boureisougi/ja/018.jpg_7
私がお姉ちゃんに言った最後の言葉だった,The last thing I said to my big sister,images/boureisougi/ja/018.jpg,boureisougi,was the last conversation we had before she died.,8,images/boureisougi/ja/018.jpg_8
お姉ちゃんの事故,My big sister's accident,images/boureisougi/ja/018.jpg,boureisougi,The reason of the accident...,9,images/boureisougi/ja/018.jpg_9
スピードの出し過ぎが原因だったでしょう?,"It was probably because she was going too fast, right?",images/boureisougi/ja/018.jpg,boureisougi,"was overspeeding, right?",10,images/boureisougi/ja/018.jpg_10
たぶん私を追いかけてくれていたんだと思う,I think they were probably chasing after me.,images/boureisougi/ja/019.jpg,boureisougi,she was probably trying to catch up with me,0,images/boureisougi/ja/019.jpg_0
私が車を出て走った後に,"After I got out of the car and ran,",images/boureisougi/ja/019.jpg,boureisougi,since after i left the car,1,images/boureisougi/ja/019.jpg_1
すごい雨が降ってきたから,"because it started raining heavily,",images/boureisougi/ja/019.jpg,boureisougi,it started raining heavily.,2,images/boureisougi/ja/019.jpg_2
...私の夢は,...my dream was,images/boureisougi/ja/019.jpg,boureisougi,my dream,3,images/boureisougi/ja/019.jpg_3
舞台に立つお姉ちゃんのメイクを担当することだったの,to take care of the makeup for the older sister who stands on stage.,images/boureisougi/ja/019.jpg,boureisougi,...was to help my sister wear makeup when she acts on the stage.,4,images/boureisougi/ja/019.jpg_4
でも,But,images/boureisougi/ja/019.jpg,boureisougi,but now,5,images/boureisougi/ja/019.jpg_5
もう叶わなくなっちゃった,it's no longer possible.,images/boureisougi/ja/019.jpg,boureisougi,the dream would never come true.,6,images/boureisougi/ja/019.jpg_6
私のせいで,It's my fault.,images/boureisougi/ja/020.jpg,boureisougi,it's my fault ...,0,images/boureisougi/ja/020.jpg_0
私のせいで...,Because of me...,images/boureisougi/ja/020.jpg,boureisougi,"because of
me",1,images/boureisougi/ja/020.jpg_1
お姉ちゃん死んじゃった,My sister died...,images/boureisougi/ja/020.jpg,boureisougi,My sister died...,2,images/boureisougi/ja/020.jpg_2
最期まで,Until the end,images/boureisougi/ja/020.jpg,boureisougi,I,3,images/boureisougi/ja/020.jpg_3
お姉ちゃんに迷惑をかけて...っ,I caused trouble for my sister...,images/boureisougi/ja/020.jpg,boureisougi,I troubled my sister until the end of her life...,4,images/boureisougi/ja/020.jpg_4
...迷惑かどうかなんて,...whether it was a bother or not,images/boureisougi/ja/020.jpg,boureisougi,are you sure you troubled your sister?,5,images/boureisougi/ja/020.jpg_5
自分で決めつけるもんじゃないでしょ,"That's not something you can decide on your own, right?",images/boureisougi/ja/020.jpg,boureisougi,that's not something you decide,6,images/boureisougi/ja/020.jpg_6
実際はどうです?,How was it in reality?,images/boureisougi/ja/021.jpg,boureisougi,how was it actually,0,images/boureisougi/ja/021.jpg_0
ツバメさん,Miss Swallow,images/boureisougi/ja/021.jpg,boureisougi,"Tsubame-
san?",1,images/boureisougi/ja/021.jpg_1
迷惑だった?,Was it a bother?,images/boureisougi/ja/021.jpg,boureisougi,"were you troubled by her
?",2,images/boureisougi/ja/021.jpg_2
....?,....?,images/boureisougi/ja/021.jpg,boureisougi,....?,3,images/boureisougi/ja/021.jpg_3
「迷惑なんて思っていたら」,"""If you thought it was a bother""",images/boureisougi/ja/021.jpg,boureisougi,"""If I thought i was troubled.""",4,images/boureisougi/ja/021.jpg_4
「私は側になんていてやらない」,"""I wouldn't stay by your side""",images/boureisougi/ja/021.jpg,boureisougi,"""I wouldn't have been on your side""",5,images/boureisougi/ja/021.jpg_5
「妹のアンタが一番よくわかっているでしょう?」,"""As your sister, I'm sure you understand best?""",images/boureisougi/ja/021.jpg,boureisougi,"""you know how I feel, right? You are my sister.""",6,images/boureisougi/ja/021.jpg_6
ですって,Right?,images/boureisougi/ja/021.jpg,boureisougi,that's what she says,7,images/boureisougi/ja/021.jpg_7
......不思議です,...It's strange.,images/boureisougi/ja/023.jpg,boureisougi,...It's strange.,0,images/boureisougi/ja/023.jpg_0
今一瞬お姉ちゃんが見えました,I saw my sister for a moment just now.,images/boureisougi/ja/023.jpg,boureisougi,i just saw my sister,1,images/boureisougi/ja/023.jpg_1
枢さん...,Kyou-san...,images/boureisougi/ja/023.jpg,boureisougi,"Kururu-
san",2,images/boureisougi/ja/023.jpg_2
改めてお願いしてもいいですか,Can I ask you again?,images/boureisougi/ja/023.jpg,boureisougi,can i ask a favor of you again?,3,images/boureisougi/ja/023.jpg_3
お姉ちゃんのすべてを受け止める覚悟なら,"If it's about being prepared to accept everything about my sister,",images/boureisougi/ja/024.jpg,boureisougi,I'm ready to accept everything about my sister,0,images/boureisougi/ja/024.jpg_0
できました,I can do it.,images/boureisougi/ja/024.jpg,boureisougi,"i'm ready for
it",1,images/boureisougi/ja/024.jpg_1
ねぇ〜,Hey~,images/boureisougi/ja/025.jpg,boureisougi,hey,0,images/boureisougi/ja/025.jpg_0
もう目開けていい?,Can you open your eyes now?,images/boureisougi/ja/026.jpg,boureisougi,Can I open my eyes now?,0,images/boureisougi/ja/026.jpg_0
うん!,Yeah!,images/boureisougi/ja/026.jpg,boureisougi,yeah!,1,images/boureisougi/ja/026.jpg_1
今日のメイクはね,Today's makeup is...,images/boureisougi/ja/026.jpg,boureisougi,today's make up...,2,images/boureisougi/ja/026.jpg_2
自信あるんだ!,I'm confident!,images/boureisougi/ja/026.jpg,boureisougi,"I
think i did a pretty good job!",3,images/boureisougi/ja/026.jpg_3
...ぶ,...huh,images/boureisougi/ja/026.jpg,boureisougi,ha,4,images/boureisougi/ja/026.jpg_4
あはは!,Haha!,images/boureisougi/ja/026.jpg,boureisougi,ahaha!,5,images/boureisougi/ja/026.jpg_5
下手ッ,Awkward!,images/boureisougi/ja/026.jpg,boureisougi,This is terrible!,6,images/boureisougi/ja/026.jpg_6
...頑張ったのにぃ,...I tried my best,images/boureisougi/ja/026.jpg,boureisougi,"I
tried my best...",7,images/boureisougi/ja/026.jpg_7
私の専属メイクになれるのはまだまだ先ね,It will be a while before I can become your personal makeup artist.,images/boureisougi/ja/026.jpg,boureisougi,you need more practice ...,8,images/boureisougi/ja/026.jpg_8
私もなれる!?,Can I become one too!?,images/boureisougi/ja/026.jpg,boureisougi,"Do
you think",9,images/boureisougi/ja/026.jpg_9
