image_path,outputs
images/boureisougi/ja/010.jpg,"<item_0>
    <text> 
    …アンタに
    </text>
    <translation> 
    (To you...)
    </translation>
</item_0>

<item_1>
    <text> 
    何がわかるのよッ
    </text>
    <translation> 
    What do you know?!
    </translation>
</item_1>

<item_2>
    <text> 
    とにかく!
    </text>
    <translation> 
    Anyway!
    </translation>
</item_2>

<item_3>
    <text> 
    アタシは認めないわ!!
    </text>
    <translation> 
    I won't accept it!!
    </translation>
</item_3>

<item_4>
    <text> 
    他の代理を立てて頂戴!
    </text>
    <translation> 
    Please appoint another agent!
    </translation>
</item_4>

<item_5>
    <text> 
    それと...
    </text>
    <translation> 
    And...
    </translation>
</item_5>

<item_6>
    <text> 
    それと?
    </text>
    <translation> 
    And?
    </translation>
</item_6>

<item_7>
    <text> 
    ...何でもないわ!!
    </text>
    <translation> 
    ...It's nothing!!
    </translation>
</item_7>

<item_8>
    <text> 
    ......誰だって
    </text>
    <translation> 
    ...Anyone would
    </translation>
</item_8>"
images/boureisougi/ja/011.jpg,"<item_0>
    <text> 
    後悔だらけのお別れは
    </text>
    <translation> 
    A farewell full of regrets is...
    </translation>
</item_0>

<item_1>
    <text> 
    寂しいもんですよねぇ
    </text>
    <translation> 
    It's lonely, isn't it?
    </translation>
</item_1>

<item_2>
    <text> 
    らっしゃい!
    </text>
    <translation> 
    Goodbye!
    </translation>
</item_2>

<item_3>
    <text> 
    美人女優である桜野ツバメの交通事故死
    </text>
    <translation> 
    The death of beautiful actress Sakura no Tsubame in a traffic accident
    </translation>
</item_3>

<item_4>
    <text> 
    世の中では様々な噂に溢れていますが
    </text>
    <translation> 
    There are various rumors circulating in the world, but...
    </translation>
</item_4>

<item_5>
    <text> 
    皆様はどうお考えですか?
    </text>
    <translation> 
    What do you think?
    </translation>
</item_5>

<item_6>
    <text> 
    誰かに殺されたという噂も立っていますよね
    </text>
    <translation> 
    There are also rumors that she was killed by someone, right?
    </translation>
</item_6>

<item_7>
    <text> 
    彼女は芸能界の中でも変わり者でしたから
    </text>
    <translation> 
    She was a bit of an oddball even in the entertainment industry.
    </translation>
</item_7>

<item_8>
    <text> 
    というと?
    </text>
    <translation> 
    What do you mean?
    </translation>
</item_8>

<item_9>
    <text> 
    まぁいわゆる枕とか....新人漬しとかですね
    </text>
    <translation> 
    Well, you know, like pillow talk... or something about newbies.
    </translation>
</item_9>

<item_10>
    <text> 
    あくまで噂ですが
    </text>
    <translation> 
    These are just rumors, though.
    </translation>
</item_10>

<item_11>
    <text> 
    ぶっちゃけ好感度も良くないでしょ?
    </text>
    <translation> 
    Frankly, her likability wasn't great, was it?
    </translation>
</item_11>

<item_12>
    <text> 
    顔と演技力は確かですけど
    </text>
    <translation> 
    Her looks and acting skills were solid, but...
    </translation>
</item_12>

<item_13>
    <text> 
    中身が......ねぇ?
    </text>
    <translation> 
    The real person... huh?
    </translation>
</item_13>

<item_14>
    <text> 
    ーの後は引き続き
    </text>
    <translation> 
    After that, we will continue with...
    </translation>
</item_14>

<item_15>
    <text> 
    桜野ツバメさんの死の真相に迫っていきた
    </text>
    <translation> 
    We want to get to the truth behind Sakura no Tsubame's death.
    </translation>
</item_15>"
images/boureisougi/ja/012.jpg,"<item_0>
    <text> 
    あ!
    </text>
    <translation> 
    Oh!
    </translation>
</item_0>

<item_1>
    <text> 
    見てたのにぃ
    </text>
    <translation> 
    I was watching you...
    </translation>
</item_1>

<item_2>
    <text> 
    すずめちゃん!
    </text>
    <translation> 
    Suzume-chan!
    </translation>
</item_2>

<item_3>
    <text> 
    これ4番テーブルに持ってって!
    </text>
    <translation> 
    Take this to table number 4!
    </translation>
</item_3>

<item_4>
    <text> 
    お待たせしました!
    </text>
    <translation> 
    Sorry for keeping you waiting!
    </translation>
</item_4>

<item_5>
    <text> 
    はいっ
    </text>
    <translation> 
    Yes!
    </translation>
</item_5>

<item_6>
    <text> 
    ...って
    </text>
    <translation> 
    ...I mean
    </translation>
</item_6>

<item_7>
    <text> 
    あれ?
    </text>
    <translation> 
    Huh?
    </translation>
</item_7>"
images/boureisougi/ja/013.jpg,"<item_0>
    <text> 
    葬儀屋さん?
    </text>
    <translation> 
    A funeral home?
    </translation>
</item_0>

<item_1>
    <text> 
    ドウモ
    </text>
    <translation> 
    Thank you.
    </translation>
</item_1>

<item_2>
    <text> 
    ラーメン美味しかったです
    </text>
    <translation> 
    The ramen was delicious.
    </translation>
</item_2>

<item_3>
    <text> 
    でしょう?
    </text>
    <translation> 
    Right?
    </translation>
</item_3>

<item_4>
    <text> 
    当店自慢の味なんですよ!
    </text>
    <translation> 
    It's our store's pride and joy!
    </translation>
</item_4>

<item_5>
    <text> 
    自分で稼ぎながら専門学校に通っているんですね
    </text>
    <translation> 
    You're attending a vocational school while working, huh?
    </translation>
</item_5>

<item_6>
    <text> 
    学校に通うのにもお金が要りますから!1日だって休めませんっ
    </text>
    <translation> 
    I need money to attend school too! I can't take a day off!
    </translation>
</item_6>

<item_7>
    <text> 
    できるだけお姉ちゃんに負担がかからないように...
    </text>
    <translation> 
    I want to make sure I don't burden my sister as much as possible...
    </translation>
</item_7>

<item_8>
    <text> 
    ....
    </text>
    <translation> 
    ....
    </translation>
</item_8>

<item_9>
    <text> 
    あ...
    </text>
    <translation> 
    Ah...
    </translation>
</item_9>"
images/boureisougi/ja/014.jpg,"<item_0>
    <text> 
    !
    </text>
    <translation> 
    !
    </translation>
</item_0>

<item_1>
    <text> 
    行きましょうか
    </text>
    <translation> 
    Shall we go?
    </translation>
</item_1>

<item_2>
    <text> 
    えっ
    </text>
    <translation> 
    Huh?
    </translation>
</item_2>

<item_3>
    <text> 
    どこに!?
    </text>
    <translation> 
    Where!?
    </translation>
</item_3>

<item_4>
    <text> 
    お姉さんが今いるトコロ
    </text>
    <translation> 
    The place where my sister is now
    </translation>
</item_4>

<item_5>
    <text> 
    ここって...
    </text>
    <translation> 
    This place...
    </translation>
</item_5>"
images/boureisougi/ja/015.jpg,"<item_0>
    <text> 
    幽霊はね
    </text>
    <translation> 
    Ghosts have
    </translation>
</item_0>

<item_1>
    <text> 
    居場所が決まっているんです
    </text>
    <translation> 
    Their place of residence is determined
    </translation>
</item_1>

<item_2>
    <text> 
    一つ目は亡くなった場所
    </text>
    <translation> 
    The first is the place where they died
    </translation>
</item_2>

<item_3>
    <text> 
    二つ目は遺骨が埋葬されている場所
    </text>
    <translation> 
    The second is the place where their remains are buried
    </translation>
</item_3>

<item_4>
    <text> 
    そして三つ目は
    </text>
    <translation> 
    And the third is
    </translation>
</item_4>

<item_5>
    <text> 
    大切な人のそば
    </text>
    <translation> 
    By the side of someone important
    </translation>
</item_5>

<item_6>
    <text> 
    ってね
    </text>
    <translation> 
    You know
    </translation>
</item_6>

<item_7>
    <text> 
    実はここにいるんですよ
    </text>
    <translation> 
    Actually, I'm right here
    </translation>
</item_7>

<item_8>
    <text> 
    お姉さん
    </text>
    <translation> 
    Big sister
    </translation>
</item_8>

<item_9>
    <text> 
    ふふ
    </text>
    <translation> 
    Hehe
    </translation>
</item_9>

<item_10>
    <text> 
    葬儀屋さんも冗談とか言うんですか
    </text>
    <translation> 
    Do funeral directors also make jokes?
    </translation>
</item_10>

<item_11>
    <text> 
    どうぞ枢（くるる）と呼んでください
    </text>
    <translation> 
    Please call me Kuru
    </translation>
</item_11>"
images/boureisougi/ja/016.jpg,"<item_0>
    <text> 
    枢さん...
    </text>
    <translation> 
    Kyou...
    </translation>
</item_0>

<item_1>
    <text> 
    は
    </text>
    <translation> 
    Is it
    </translation>
</item_1>

<item_2>
    <text> 
    姉のことを悪く思っていたりしないんですか
    </text>
    <translation> 
    Don't you think badly of your sister?
    </translation>
</item_2>

<item_3>
    <text> 
    いろんな噂とかされてますけど...
    </text>
    <translation> 
    There are all sorts of rumors going around...
    </translation>
</item_3>

<item_4>
    <text> 
    噂は噂でしょう?
    </text>
    <translation> 
    Rumors are just rumors, right?
    </translation>
</item_4>

<item_5>
    <text> 
    真実は本人に聞けばいいですから
    </text>
    <translation> 
    You can find out the truth by asking the person themselves.
    </translation>
</item_5>

<item_6>
    <text> 
    枢さんって面白いですね
    </text>
    <translation> 
    Kyou is interesting, isn't he?
    </translation>
</item_6>

<item_7>
    <text> 
    ......私も
    </text>
    <translation> 
    ...Me too.
    </translation>
</item_7>

<item_8>
    <text> 
    直前まで乗っていたんです
    </text>
    <translation> 
    I was riding in it until just before the accident.
    </translation>
</item_8>

<item_9>
    <text> 
    事故を起こした姉の車に
    </text>
    <translation> 
    In my sister's car that caused the accident
    </translation>
</item_9>"
images/boureisougi/ja/017.jpg,"<item_0>
    <text> 
    バイトの帰りで
    </text>
    <translation> 
    On my way back from work
    </translation>
</item_0>

<item_1>
    <text> 
    予報が曇りのち大雨で...
    </text>
    <translation> 
    The forecast was cloudy with heavy rain later...
    </translation>
</item_1>

<item_2>
    <text> 
    自分だって仕事で忙しいのに
    </text>
    <translation> 
    Even though I'm busy with work myself
    </translation>
</item_2>

<item_3>
    <text> 
    「私の誕生日だからどこかに食べに行こう」ってって
    </text>
    <translation> 
    ""It's my birthday, so let's go eat somewhere"" she said
    </translation>
</item_3>

<item_4>
    <text> 
    迎えに来てくれたの
    </text>
    <translation> 
    She came to pick me up
    </translation>
</item_4>

<item_5>
    <text> 
    でも私お姉ちゃんと喧嘩しちゃった
    </text>
    <translation> 
    But I ended up fighting with my sister
    </translation>
</item_5>

<item_6>
    <text> 
    ...学費の事で
    </text>
    <translation> 
    ...about tuition fees
    </translation>
</item_6>

<item_7>
    <text> 
    私は自分で貯めたお金で学校に通いたかったの
    </text>
    <translation> 
    I wanted to go to school with money I saved myself
    </translation>
</item_7>

<item_8>
    <text> 
    だけど
    </text>
    <translation> 
    But
    </translation>
</item_8>

<item_9>
    <text> 
    お姉ちゃんが全部払うって聞かなくて
    </text>
    <translation> 
    I didn't hear that my sister would pay everything
    </translation>
</item_9>

<item_10>
    <text> 
    両親が死んで
    </text>
    <translation> 
    After our parents died
    </translation>
</item_10>

<item_11>
    <text> 
    親代わりになってくれたお姉ちゃんに
    </text>
    <translation> 
    To my sister who took the place of our parents
    </translation>
</item_11>

<item_12>
    <text> 
    これ以上迷惑をかけたくなかったのに...
    </text>
    <translation> 
    I didn't want to cause her any more trouble...
    </translation>
</item_12>"
images/boureisougi/ja/018.jpg,"<item_0>
    <text> 
    アンタはまだまだ子供なんだから
    </text>
    <translation> 
    You're still a child, after all.
    </translation>
</item_0>

<item_1>
    <text> 
    そう言われて
    </text>
    <translation> 
    When she said that
    </translation>
</item_1>

<item_2>
    <text> 
    ムカついて
    </text>
    <translation> 
    I got angry
    </translation>
</item_2>

<item_3>
    <text> 
    ちょっと!すずめッ
    </text>
    <translation> 
    Hey! Suzume!
    </translation>
</item_3>

<item_4>
    <text> 
    車から飛び出しちゃった
    </text>
    <translation> 
    She jumped out of the car
    </translation>
</item_4>

<item_5>
    <text> 
    大っ嫌いッ
    </text>
    <translation> 
    I hate it so much!
    </translation>
</item_5>

<item_6>
    <text> 
    お姉ちゃんなんて
    </text>
    <translation> 
    Big sister and all that
    </translation>
</item_6>

<item_7>
    <text> 
    それが
    </text>
    <translation> 
    That was
    </translation>
</item_7>

<item_8>
    <text> 
    私がお姉ちゃんに言った最後の言葉だった
    </text>
    <translation> 
    The last thing I said to my big sister
    </translation>
</item_8>

<item_9>
    <text> 
    お姉ちゃんの事故
    </text>
    <translation> 
    My big sister's accident
    </translation>
</item_9>

<item_10>
    <text> 
    スピードの出し過ぎが原因だったでしょう?
    </text>
    <translation> 
    It was probably because she was going too fast, right?
    </translation>
</item_10>"
images/boureisougi/ja/019.jpg,"<item_0>
    <text> 
    たぶん私を追いかけてくれていたんだと思う
    </text>
    <translation> 
    I think they were probably chasing after me.
    </translation>
</item_0>

<item_1>
    <text> 
    私が車を出て走った後に
    </text>
    <translation> 
    After I got out of the car and ran,
    </translation>
</item_1>

<item_2>
    <text> 
    すごい雨が降ってきたから
    </text>
    <translation> 
    because it started raining heavily,
    </translation>
</item_2>

<item_3>
    <text> 
    ...私の夢は
    </text>
    <translation> 
    ...my dream was
    </translation>
</item_3>

<item_4>
    <text> 
    舞台に立つお姉ちゃんのメイクを担当することだったの
    </text>
    <translation> 
    to take care of the makeup for the older sister who stands on stage.
    </translation>
</item_4>

<item_5>
    <text> 
    でも
    </text>
    <translation> 
    But
    </translation>
</item_5>

<item_6>
    <text> 
    もう叶わなくなっちゃった
    </text>
    <translation> 
    it's no longer possible.
    </translation>
</item_6>"
images/boureisougi/ja/020.jpg,"<item_0>
    <text> 
    私のせいで
    </text>
    <translation> 
    It's my fault.
    </translation>
</item_0>

<item_1>
    <text> 
    私のせいで...
    </text>
    <translation> 
    Because of me...
    </translation>
</item_1>

<item_2>
    <text> 
    お姉ちゃん死んじゃった
    </text>
    <translation> 
    My sister died...
    </translation>
</item_2>

<item_3>
    <text> 
    最期まで
    </text>
    <translation> 
    Until the end
    </translation>
</item_3>

<item_4>
    <text> 
    お姉ちゃんに迷惑をかけて...っ
    </text>
    <translation> 
    I caused trouble for my sister...
    </translation>
</item_4>

<item_5>
    <text> 
    ...迷惑かどうかなんて
    </text>
    <translation> 
    ...whether it was a bother or not
    </translation>
</item_5>

<item_6>
    <text> 
    自分で決めつけるもんじゃないでしょ
    </text>
    <translation> 
    That's not something you can decide on your own, right?
    </translation>
</item_6>"
images/boureisougi/ja/021.jpg,"<item_0>
    <text> 
    実際はどうです?
    </text>
    <translation> 
    How was it in reality?
    </translation>
</item_0>

<item_1>
    <text> 
    ツバメさん
    </text>
    <translation> 
    Miss Swallow
    </translation>
</item_1>

<item_2>
    <text> 
    迷惑だった?
    </text>
    <translation> 
    Was it a bother?
    </translation>
</item_2>

<item_3>
    <text> 
    ....?
    </text>
    <translation> 
    ....?
    </translation>
</item_3>

<item_4>
    <text> 
    「迷惑なんて思っていたら」
    </text>
    <translation> 
    ""If you thought it was a bother""
    </translation>
</item_4>

<item_5>
    <text> 
    「私は側になんていてやらない」
    </text>
    <translation> 
    ""I wouldn't stay by your side""
    </translation>
</item_5>

<item_6>
    <text> 
    「妹のアンタが一番よくわかっているでしょう?」
    </text>
    <translation> 
    ""As your sister, I'm sure you understand best?""
    </translation>
</item_6>

<item_7>
    <text> 
    ですって
    </text>
    <translation> 
    Right?
    </translation>
</item_7>"
images/boureisougi/ja/023.jpg,"<item_0>
    <text> 
    ......不思議です
    </text>
    <translation> 
    ...It's strange.
    </translation>
</item_0>

<item_1>
    <text> 
    今一瞬お姉ちゃんが見えました
    </text>
    <translation> 
    I saw my sister for a moment just now.
    </translation>
</item_1>

<item_2>
    <text> 
    枢さん...
    </text>
    <translation> 
    Kyou-san...
    </translation>
</item_2>

<item_3>
    <text> 
    改めてお願いしてもいいですか
    </text>
    <translation> 
    Can I ask you again?
    </translation>
</item_3>"
images/boureisougi/ja/024.jpg,"<item_0>
    <text> 
    お姉ちゃんのすべてを受け止める覚悟なら
    </text>
    <translation> 
    If it's about being prepared to accept everything about my sister,
    </translation>
</item_0>

<item_1>
    <text> 
    できました
    </text>
    <translation> 
    I can do it.
    </translation>
</item_1>"
images/boureisougi/ja/025.jpg,"<item_0>
    <text> 
    ねぇ〜
    </text>
    <translation> 
    Hey~
    </translation>
</item_0>"
images/boureisougi/ja/026.jpg,"<item_0>
    <text> 
    もう目開けていい?
    </text>
    <translation> 
    Can you open your eyes now?
    </translation>
</item_0>

<item_1>
    <text> 
    うん!
    </text>
    <translation> 
    Yeah!
    </translation>
</item_1>

<item_2>
    <text> 
    今日のメイクはね
    </text>
    <translation> 
    Today's makeup is...
    </translation>
</item_2>

<item_3>
    <text> 
    自信あるんだ!
    </text>
    <translation> 
    I'm confident!
    </translation>
</item_3>

<item_4>
    <text> 
    ...ぶ
    </text>
    <translation> 
    ...huh
    </translation>
</item_4>

<item_5>
    <text> 
    あはは!
    </text>
    <translation> 
    Haha!
    </translation>
</item_5>

<item_6>
    <text> 
    下手ッ
    </text>
    <translation> 
    Awkward!
    </translation>
</item_6>

<item_7>
    <text> 
    ...頑張ったのにぃ
    </text>
    <translation> 
    ...I tried my best
    </translation>
</item_7>

<item_8>
    <text> 
    私の専属メイクになれるのはまだまだ先ね
    </text>
    <translation> 
    It will be a while before I can become your personal makeup artist.
    </translation>
</item_8>

<item_9>
    <text> 
    私もなれる!?
    </text>
    <translation> 
    Can I become one too!?
    </translation>
</item_9>

<item_10>
    <text> 
    お姉ちゃんのメイク担当!
    </text>
    <translation> 
    Sister's makeup artist!
    </translation>
</item_10>"
images/boureisougi/ja/027.jpg,"<item_0>
    <text> 
    こら
    </text>
    <translation> 
    Hey
    </translation>
</item_0>

<item_1>
    <text> 
    人生はそんなに甘くはないの
    </text>
    <translation> 
    Life isn't that sweet.
    </translation>
</item_1>

<item_2>
    <text> 
    私を満足させるメイクができるようになったら
    </text>
    <translation> 
    When you can do makeup that satisfies me,
    </translation>
</item_2>

<item_3>
    <text> 
    考えてあげてもいいわ
    </text>
    <translation> 
    I'll think about it.
    </translation>
</item_3>

<item_4>
    <text> 
    その時が来たらご褒美あげるわよ
    </text>
    <translation> 
    I'll give you a reward when that time comes.
    </translation>
</item_4>

<item_5>
    <text> 
    ホント!?
    </text>
    <translation> 
    Really!?
    </translation>
</item_5>

<item_6>
    <text> 
    だからせいぜい
    </text>
    <translation> 
    So do your best
    </translation>
</item_6>

<item_7>
    <text> 
    腕を磨きなさい!
    </text>
    <translation> 
    Sharpen your skills!
    </translation>
</item_7>"
images/boureisougi/ja/028.jpg,"<item_0>
    <text> 
    ツバメさん
    </text>
    <translation> 
    Ms. Swallow
    </translation>
</item_0>"
images/boureisougi/ja/029.jpg,"<item_0>
    <text> 
    綺麗でしたねぇ
    </text>
    <translation> 
    You were beautiful, weren't you?
    </translation>
</item_0>

<item_1>
    <text> 
    .....私はいつだって綺麗よ
    </text>
    <translation> 
    ...I'm always beautiful.
    </translation>
</item_1>

<item_2>
    <text> 
    何を拗ねているんですか
    </text>
    <translation> 
    What are you sulking about?
    </translation>
</item_2>

<item_3>
    <text> 
    すずめさんの側にもいなかったですし
    </text>
    <translation> 
    I wasn't even by Suzume's side either.
    </translation>
</item_3>

<item_4>
    <text> 
    当たり前でしょ!
    </text>
    <translation> 
    Of course!
    </translation>
</item_4>

<item_5>
    <text> 
    すずめにはあんな顔見られたくなかったのにツ
    </text>
    <translation> 
    I didn't want Suzume to see me like that...
    </translation>
</item_5>"
images/boureisougi/ja/030.jpg,"<item_0>
    <text> 
    最初から私の依頼を叶える気なんて
    </text>
    <translation> 
    You never intended to fulfill my request from the beginning, did you?
    </translation>
</item_0>

<item_1>
    <text> 
    なかったんじゃない
    </text>
    <translation> 
    Wasn't it?
    </translation>
</item_1>

<item_2>
    <text> 
    あなたの本当の依頼なら
    </text>
    <translation> 
    If it was your real request,
    </translation>
</item_2>

<item_3>
    <text> 
    叶えましたよ
    </text>
    <translation> 
    I fulfilled it.
    </translation>
</item_3>

<item_4>
    <text> 
    え...?
    </text>
    <translation> 
    Huh...?
    </translation>
</item_4>

<item_5>
    <text> 
    枢さんっ
    </text>
    <translation> 
    Tsuzuki-san!
    </translation>
</item_5>

<item_6>
    <text> 
    ありがとうございました!
    </text>
    <translation> 
    Thank you very much!
    </translation>
</item_6>

<item_7>
    <text> 
    おかげで
    </text>
    <translation> 
    Thanks to that,
    </translation>
</item_7>

<item_8>
    <text> 
    後悔なくお姉ちゃんを送れます
    </text>
    <translation> 
    I can send my sister off without any regrets.
    </translation>
</item_8>

<item_9>
    <text> 
    あの...
    </text>
    <translation> 
    Um...
    </translation>
</item_9>

<item_10>
    <text> 
    これ
    </text>
    <translation> 
    This
    </translation>
</item_10>

<item_11>
    <text> 
    お借りした化粧筆
    </text>
    <translation> 
    The makeup brush I borrowed
    </translation>
</item_11>

<item_12>
    <text> 
    お返しします
    </text>
    <translation> 
    I'll return it.
    </translation>
</item_12>"
images/boureisougi/ja/031.jpg,"<item_0>
    <text> 
    !
    </text>
    <translation> 
    !
    </translation>
</item_0>

<item_1>
    <text> 
    それ..
    </text>
    <translation> 
    That...
    </translation>
</item_1>

<item_2>
    <text> 
    これは貴女のものですよすずめさん
    </text>
    <translation> 
    This is for you, Suzume-san.
    </translation>
</item_2>

<item_3>
    <text> 
    ?
    </text>
    <translation> 
    ?
    </translation>
</item_3>

<item_4>
    <text> 
    ......お姉ちゃん
    </text>
    <translation> 
    ...Sis
    </translation>
</item_4>

<item_5>
    <text> 
    が...?
    </text>
    <translation> 
    What...?
    </translation>
</item_5>

<item_6>
    <text> 
    貴女に贈ろうとしていた誕生日プレゼントです
    </text>
    <translation> 
    It was a birthday present I was going to give you.
    </translation>
</item_6>

<item_7>
    <text> 
    ツバメさんが
    </text>
    <translation> 
    Suzume-san
    </translation>
</item_7>

<item_8>
    <text> 
    きっと夕食を共にするときに渡そうとしていたんですね
    </text>
    <translation> 
    She must have been planning to give it to you during dinner.
    </translation>
</item_8>"
images/boureisougi/ja/032.jpg,"<item_0>
    <text> 
    車外から見つかって
    </text>
    <translation> 
    It was found outside the car.
    </translation>
</item_0>

<item_1>
    <text> 
    お姉さんの遺品としてこちらで預かっていました
    </text>
    <translation> 
    We were keeping it as one of my sister's belongings.
    </translation>
</item_1>

<item_2>
    <text> 
    事故にあった中でも
    </text>
    <translation> 
    Even among the items in the accident,
    </translation>
</item_2>

<item_3>
    <text> 
    これだけは奇跡的に無傷だったんです
    </text>
    <translation> 
    this was miraculously unharmed.
    </translation>
</item_3>

<item_4>
    <text> 
    きっと
    </text>
    <translation> 
    Surely,
    </translation>
</item_4>

<item_5>
    <text> 
    お姉さんが守ってくれていたんですね
    </text>
    <translation> 
    my sister was protecting it.
    </translation>
</item_5>"
images/boureisougi/ja/034.jpg,"<item_0>
    <text> 
    .....私はお礼なんて言わないから
    </text>
    <translation> 
    I don't say thank you or anything.
    </translation>
</item_0>

<item_1>
    <text> 
    貴女も強情ですねぇ
    </text>
    <translation> 
    You're stubborn too.
    </translation>
</item_1>

<item_2>
    <text> 
    アンタが大きなお世話なのよッ
    </text>
    <translation> 
    You're a big help, you know!
    </translation>
</item_2>

<item_3>
    <text> 
    ハイハイ
    </text>
    <translation> 
    Yes, yes.
    </translation>
</item_3>

<item_4>
    <text> 
    .....なんで
    </text>
    <translation> 
    Why...?
    </translation>
</item_4>

<item_5>
    <text> 
    しんどくない?
    </text>
    <translation> 
    Isn't it tough?
    </translation>
</item_5>

<item_6>
    <text> 
    アンタはこんな仕事やってるの
    </text>
    <translation> 
    You do this kind of work?
    </translation>
</item_6>

<item_7>
    <text> 
    毎日毎日誰かの泣き顔見て
    </text>
    <translation> 
    Seeing someone cry every day...
    </translation>
</item_7>

<item_8>
    <text> 
    よくも知らない人にお悔やみの言葉なんてかけて
    </text>
    <translation> 
    How could you say words of regret to a stranger?
    </translation>
</item_8>

<item_9>
    <text> 
    ...そうでもないですよ
    </text>
    <translation> 
    Not really.
    </translation>
</item_9>"
images/boureisougi/ja/035.jpg,"<item_0>
    <text> 
    貴女は
    </text>
    <translation> 
    You are
    </translation>
</item_0>

<item_1>
    <text> 
    笑顔になれるでしょう?
    </text>
    <translation> 
    You can smile, right?
    </translation>
</item_1>

<item_2>
    <text> 
    ...ホント
    </text>
    <translation> 
    ...Really
    </translation>
</item_2>

<item_3>
    <text> 
    おせっかいな葬儀屋さん
    </text>
    <translation> 
    Nosy funeral director
    </translation>
</item_3>

<item_4>
    <text> 
    ...ありがと
    </text>
    <translation> 
    ...Thank you
    </translation>
</item_4>"
images/rasetugari/ja/000.jpg,"<item_0>
    <text> 
    文明開化の音が響き
    </text>
    <translation> 
    The sound of civilization echoes.
    </translation>
</item_0>

<item_1>
    <text> 
    闇夜の帳が払われるとて
    </text>
    <translation> 
    Even if the curtain of the dark night is lifted,
    </translation>
</item_1>

<item_2>
    <text> 
    悪鬼羅刹の絶えることなし
    </text>
    <translation> 
    There is no end to the evil spirits and demons.
    </translation>
</item_2>

<item_3>
    <text> 
    否
    </text>
    <translation> 
    No
    </translation>
</item_3>

<item_4>
    <text> 
    人の灯が世を覆うほど
    </text>
    <translation> 
    Even if the light of humanity covers the world,
    </translation>
</item_4>

<item_5>
    <text> 
    悪鬼の源たる妄執は世に蔓延るのだ
    </text>
    <translation> 
    The delusion that is the source of evil spirits spreads throughout the world.
    </translation>
</item_5>"
images/rasetugari/ja/001.jpg,"<item_0>
    <text> 
    呉葉
    </text>
    <translation> 
    Wu Ye
    </translation>
</item_0>

<item_1>
    <text> 
    ...
    </text>
    <translation> 
    ...
    </translation>
</item_1>

<item_2>
    <text> 
    ...御意
    </text>
    <translation> 
    ...As you wish
    </translation>
</item_2>

<item_3>
    <text> 
    そのための
    </text>
    <translation> 
    For that reason
    </translation>
</item_3>

<item_4>
    <text> 
    我ら羅刹狩り
    </text>
    <translation> 
    We, the Rakshasa hunters
    </translation>
</item_4>

<item_5>
    <text> 
    羅刹狩り討伐士
    </text>
    <translation> 
    Rakshasa hunting exterminator
    </translation>
</item_5>

<item_6>
    <text> 
    在藤宏也
    </text>
    <translation> 
    Hiroya Zaito
    </translation>
</item_6>

<item_7>
    <text> 
    推して参る
    </text>
    <translation> 
    I will proceed with caution
    </translation>
</item_7>"
images/rasetugari/ja/002.jpg,"<item_0>
    <text> 
    朽鷹みつき
    </text>
    <translation> 
    Mutsuki Kusuhata
    </translation>
</item_0>"
images/rasetugari/ja/003.jpg,"<item_0>
    <text> 
    また在藤の奴が一人でやっちまったらしい
    </text>
    <translation> 
    It seems that Zaito did it alone again.
    </translation>
</item_0>

<item_1>
    <text> 
    辺りを漂う悪鬼の璋気
    </text>
    <translation> 
    The malevolent aura of the demon floating around.
    </translation>
</item_1>

<item_2>
    <text> 
    なんという怨嗟だ
    </text>
    <translation> 
    What a lamentation.
    </translation>
</item_2>

<item_3>
    <text> 
    よほど強力な悪鬼だったろうに
    </text>
    <translation> 
    It must have been a very powerful demon.
    </translation>
</item_3>

<item_4>
    <text> 
    しかし
    </text>
    <translation> 
    However,
    </translation>
</item_4>

<item_5>
    <text> 
    さすがは大陰陽師家出身の羅刹狩り
    </text>
    <translation> 
    As expected from a demon hunter from the Great Yin-Yang Master family.
    </translation>
</item_5>"
images/rasetugari/ja/004.jpg,"<item_0>
    <text> 
    あの巨大悪鬼が丸焼けとは
    </text>
    <translation> 
    That huge demon was completely burned.
    </translation>
</item_0>

<item_1>
    <text> 
    まさに鬼神の如き強さ
    </text>
    <translation> 
    It's like the strength of a demon god.
    </translation>
</item_1>

<item_2>
    <text> 
    おい本人に鬼神などと言ったら殺されるぞ
    </text>
    <translation> 
    Hey, if you call him a demon god, he'll kill you.
    </translation>
</item_2>

<item_3>
    <text> 
    家族を悪鬼に喰われて以来
    </text>
    <translation> 
    Ever since his family was eaten by demons.
    </translation>
</item_3>

<item_4>
    <text> 
    生粋の鬼嫌いだ
    </text>
    <translation> 
    He hates demons to the core.
    </translation>
</item_4>

<item_5>
    <text> 
    だがあながち間違いじゃない
    </text>
    <translation> 
    But it's not entirely wrong.
    </translation>
</item_5>

<item_6>
    <text> 
    あの眼
    </text>
    <translation> 
    Those eyes
    </translation>
</item_6>

<item_7>
    <text> 
    奴の心にゃ確かに鬼が巣食っとるよ
    </text>
    <translation> 
    There's definitely a demon nesting in his heart.
    </translation>
</item_7>"
