text_ja,translated,image_path,book_title,text_en,book_index,image_book_concat
あまり見ない方がいいと言われて...,It's said that it's better not to see it too often...,images/boureisougi/ja/006.jpg,boureisougi,it would be better not to ...,5,images/boureisougi/ja/006.jpg_5
今の桜野ツバメさんは,The current Sakurai Tsubame is,images/boureisougi/ja/006.jpg,boureisougi,"Now,
your sister Tsubame Sakurano ...",6,images/boureisougi/ja/006.jpg_6
貴女の知っているお顔じゃありませんから,It's not the face you know,images/boureisougi/ja/006.jpg,boureisougi,"does not look like she used to be
at all ...",7,images/boureisougi/ja/006.jpg_7
車の事故,Car accident,images/boureisougi/ja/007.jpg,boureisougi,the car accident,0,images/boureisougi/ja/007.jpg_0
それもスピード超過によるガードレールへの正面衝突,It was a head-on collision due to speeding and hitting the guardrail,images/boureisougi/ja/007.jpg,boureisougi,a head-on crash into guardrails from overspeed,1,images/boureisougi/ja/007.jpg_1
顔は割れたフロントガラスでズタズタに引き裂かれ,The front glass shattered and tore the face,images/boureisougi/ja/007.jpg,boureisougi,her face was seriously injured by the broken windscreen...,2,images/boureisougi/ja/007.jpg_2
折れた骨が皮膚を突き破っている,Broken bones are piercing through the skin,images/boureisougi/ja/007.jpg,boureisougi,...and the broken bone pierced her skin,3,images/boureisougi/ja/007.jpg_3
病院で簡単な処置はされていますが,Simple treatment has been done at the hospital,images/boureisougi/ja/007.jpg,boureisougi,"The doctor did some treatment in the hospital,",4,images/boureisougi/ja/007.jpg_4
生前のお姉さんとは誰が見ても気づかないでしょう,No one would notice the older sister before she passed away,images/boureisougi/ja/007.jpg,boureisougi,but nobody will find that it's your sister,5,images/boureisougi/ja/007.jpg_5
お顔を見てから「やっぱり出来ません」,"After seeing the face, ""I can't do it""",images/boureisougi/ja/007.jpg,boureisougi,you can't refuse putting on makeup,6,images/boureisougi/ja/007.jpg_6
では困るんです,I'm in trouble,images/boureisougi/ja/007.jpg,boureisougi,after seeing her face.,7,images/boureisougi/ja/007.jpg_7
.....私は,.....I am,images/boureisougi/ja/007.jpg,boureisougi,I,8,images/boureisougi/ja/007.jpg_8
どうです?,How about it?,images/boureisougi/ja/008.jpg,boureisougi,what do you think?,0,images/boureisougi/ja/008.jpg_0
それでも,Even so,images/boureisougi/ja/008.jpg,boureisougi,have you changed your mind?,1,images/boureisougi/ja/008.jpg_1
今のお姉さんと向き合う覚悟はありますか?,Are you prepared to face my sister?,images/boureisougi/ja/008.jpg,boureisougi,"Or, are you ready to face your sister?",2,images/boureisougi/ja/008.jpg_2
ちょっと葬儀屋さんッ!,"Hey, funeral director!",images/boureisougi/ja/008.jpg,boureisougi,"hey,
Mr. undertaker!",3,images/boureisougi/ja/008.jpg_3
あんまりすずめをいじめないでくれる!?,"Don't bully Suzume too much, okay!?",images/boureisougi/ja/008.jpg,boureisougi,will you stop bullying Suzume?,4,images/boureisougi/ja/008.jpg_4
アタシの妹なんだから!,She's my sister!,images/boureisougi/ja/008.jpg,boureisougi,she's my sister!,5,images/boureisougi/ja/008.jpg_5
...ツバメさん,(Tsukame-san),images/boureisougi/ja/009.jpg,boureisougi,"Tsubame-
san...",0,images/boureisougi/ja/009.jpg_0
アナタが私に依頼してきたんでしょ,"(You asked me to do it, right?)",images/boureisougi/ja/009.jpg,boureisougi,you are the one who asked me,1,images/boureisougi/ja/009.jpg_1
当たり前じゃない!,(That's not right!),images/boureisougi/ja/009.jpg,boureisougi,"Yes,
of course!",2,images/boureisougi/ja/009.jpg_2
あんなヒドイ顔をすずめには見られたくないもの!,(I don't want Tsukame to see such a terrible face!),images/boureisougi/ja/009.jpg,boureisougi,I can't let Suzume see my ugly face!,3,images/boureisougi/ja/009.jpg_3
他人から嫌われるのには慣れてるッ,(I'm used to being disliked by others.),images/boureisougi/ja/009.jpg,boureisougi,I'm used to being hated by others,4,images/boureisougi/ja/009.jpg_4
でも妹には引かれたくないの,(But I don't want to be disliked by my sister.),images/boureisougi/ja/009.jpg,boureisougi,but i can't stand being hated by my sister!,5,images/boureisougi/ja/009.jpg_5
そういうもんですかねぇ...,(Is that what you mean...?),images/boureisougi/ja/009.jpg,boureisougi,Hmm...,6,images/boureisougi/ja/009.jpg_6
すずめさんに自分のメイクをさせるな,(Don't let Tsukame do your makeup!),images/boureisougi/ja/009.jpg,boureisougi,to stop your sister from putting on your makeup,7,images/boureisougi/ja/009.jpg_7
って,(That),images/boureisougi/ja/009.jpg,boureisougi,aren't you?,8,images/boureisougi/ja/009.jpg_8
ですがすずめさんの気持ちも考えてあげたらどうです?,(But what if I consider Tsukame's feelings?),images/boureisougi/ja/009.jpg,boureisougi,"but how
about taking suzume-
san's feelings
into account?",9,images/boureisougi/ja/009.jpg_9
たった二人の家族なんですし,(It's just the two of them as a family.),images/boureisougi/ja/009.jpg,boureisougi,You are her only family,10,images/boureisougi/ja/009.jpg_10
…アンタに,(To you),images/boureisougi/ja/010.jpg,boureisougi,what,0,images/boureisougi/ja/010.jpg_0
何がわかるのよッ,(What do you know?),images/boureisougi/ja/010.jpg,boureisougi,do you know ?!,1,images/boureisougi/ja/010.jpg_1
とにかく!,(Anyway!),images/boureisougi/ja/010.jpg,boureisougi,anyway!,2,images/boureisougi/ja/010.jpg_2
アタシは認めないわ!!,(I won't admit it!!),images/boureisougi/ja/010.jpg,boureisougi,I'm not allowing her to make me up!,3,images/boureisougi/ja/010.jpg_3
他の代理を立てて頂戴!,(Please appoint another agent!),images/boureisougi/ja/010.jpg,boureisougi,get someone else!,4,images/boureisougi/ja/010.jpg_4
それと...,(And...),images/boureisougi/ja/010.jpg,boureisougi,And ...,5,images/boureisougi/ja/010.jpg_5
それと?,(And what?),images/boureisougi/ja/010.jpg,boureisougi,and what ?,6,images/boureisougi/ja/010.jpg_6
...何でもないわ!!,(It's nothing!!),images/boureisougi/ja/010.jpg,boureisougi,"...no, nothing.",7,images/boureisougi/ja/010.jpg_7
......誰だって,(Everyone...),images/boureisougi/ja/010.jpg,boureisougi,well,8,images/boureisougi/ja/010.jpg_8
後悔だらけのお別れは,A farewell filled with regret,images/boureisougi/ja/011.jpg,boureisougi,A farewell full of regrets,0,images/boureisougi/ja/011.jpg_0
寂しいもんですよねぇ,"It's so lonely, isn't it?",images/boureisougi/ja/011.jpg,boureisougi,that's sad for everybody,1,images/boureisougi/ja/011.jpg_1
らっしゃい!,Goodbye!,images/boureisougi/ja/011.jpg,boureisougi,welcome!,2,images/boureisougi/ja/011.jpg_2
美人女優である桜野ツバメの交通事故死,The death of beautiful actress Sakurai Tsubame in a car accident,images/boureisougi/ja/011.jpg,boureisougi,actress tsubame sakurano's death in a traffic accident,3,images/boureisougi/ja/011.jpg_3
世の中では様々な噂に溢れていますが,There are many rumors circulating in the world,images/boureisougi/ja/011.jpg,boureisougi,there are many rumors about it...,4,images/boureisougi/ja/011.jpg_4
皆様はどうお考えですか?,What do you all think?,images/boureisougi/ja/011.jpg,boureisougi,what do you think?,5,images/boureisougi/ja/011.jpg_5
誰かに殺されたという噂も立っていますよね,There are rumors that she was killed by someone,images/boureisougi/ja/011.jpg,boureisougi,Some people say that she was murdered...,6,images/boureisougi/ja/011.jpg_6
彼女は芸能界の中でも変わり者でしたから,She was a standout in the entertainment industry,images/boureisougi/ja/011.jpg,boureisougi,she was kind of eccentric in the entertainment industry,7,images/boureisougi/ja/011.jpg_7
というと?,What about that?,images/boureisougi/ja/011.jpg,boureisougi,What do you mean?,8,images/boureisougi/ja/011.jpg_8
まぁいわゆる枕とか....新人漬しとかですね,"Well, it's like a pillow... new kid on the block, you know",images/boureisougi/ja/011.jpg,boureisougi,sleeping around for business and bullying young actresses ...,9,images/boureisougi/ja/011.jpg_9
あくまで噂ですが,It's just a rumor,images/boureisougi/ja/011.jpg,boureisougi,but they're only rumors.,10,images/boureisougi/ja/011.jpg_10
ぶっちゃけ好感度も良くないでしょ?,"Honestly, it's not very popular",images/boureisougi/ja/011.jpg,boureisougi,"actually, many people didn't like her",11,images/boureisougi/ja/011.jpg_11
顔と演技力は確かですけど,"Her face and acting skills are solid, though",images/boureisougi/ja/011.jpg,boureisougi,though she had the looks and good acting,12,images/boureisougi/ja/011.jpg_12
中身が......ねぇ?,The content... huh?,images/boureisougi/ja/011.jpg,boureisougi,but her personality ... ,13,images/boureisougi/ja/011.jpg_13
ーの後は引き続き,"And so on, continuing",images/boureisougi/ja/011.jpg,boureisougi,Stay tuned.,14,images/boureisougi/ja/011.jpg_14
桜野ツバメさんの死の真相に迫っていきた,I want to get closer to the truth of Sakurai Tsubame's death,images/boureisougi/ja/011.jpg,boureisougi,...the program continues after the commercial break,15,images/boureisougi/ja/011.jpg_15
あ!,Hey!,images/boureisougi/ja/012.jpg,boureisougi,Ah!,0,images/boureisougi/ja/012.jpg_0
見てたのにぃ,"I saw it, you know.",images/boureisougi/ja/012.jpg,boureisougi,i was watching it!,1,images/boureisougi/ja/012.jpg_1
すずめちゃん!,Suzume-chan!,images/boureisougi/ja/012.jpg,boureisougi,"Suzume-
chan!",2,images/boureisougi/ja/012.jpg_2
これ4番テーブルに持ってって!,Take this to table 4!,images/boureisougi/ja/012.jpg,boureisougi,take this to table-4!,3,images/boureisougi/ja/012.jpg_3
お待たせしました!,I'm sorry for the wait!,images/boureisougi/ja/012.jpg,boureisougi,thanks for waiting!,4,images/boureisougi/ja/012.jpg_4
はいっ,Yes!,images/boureisougi/ja/012.jpg,boureisougi,Okay!,5,images/boureisougi/ja/012.jpg_5
...って,... and,images/boureisougi/ja/012.jpg,boureisougi,....,6,images/boureisougi/ja/012.jpg_6
あれ?,What?,images/boureisougi/ja/012.jpg,boureisougi,huh?,7,images/boureisougi/ja/012.jpg_7
葬儀屋さん?,(Funeral director?,images/boureisougi/ja/013.jpg,boureisougi,Mr. Undertaker?,0,images/boureisougi/ja/013.jpg_0
ドウモ,(Domo),images/boureisougi/ja/013.jpg,boureisougi,Hi.,1,images/boureisougi/ja/013.jpg_1
ラーメン美味しかったです,(The ramen was delicious),images/boureisougi/ja/013.jpg,boureisougi,the ramen was delicious!,2,images/boureisougi/ja/013.jpg_2
でしょう?,(Right?),images/boureisougi/ja/013.jpg,boureisougi,right?,3,images/boureisougi/ja/013.jpg_3
当店自慢の味なんですよ!,(This is the pride of our shop!),images/boureisougi/ja/013.jpg,boureisougi,It's our signature taste!,4,images/boureisougi/ja/013.jpg_4
自分で稼ぎながら専門学校に通っているんですね,"(You're working and attending a vocational school, right?)",images/boureisougi/ja/013.jpg,boureisougi,Are you working to earn your own tuition?,5,images/boureisougi/ja/013.jpg_5
学校に通うのにもお金が要りますから!1日だって休めませんっ,(I need money to go to school! I can't even take a day off!),images/boureisougi/ja/013.jpg,boureisougi,"yeah. the school costs a lot, so I need to work hard!",6,images/boureisougi/ja/013.jpg_6
できるだけお姉ちゃんに負担がかからないように...,(I'll try not to burden my sister as much as possible...),images/boureisougi/ja/013.jpg,boureisougi,I don't want to put a burden on my sister,7,images/boureisougi/ja/013.jpg_7
....,(...),images/boureisougi/ja/013.jpg,boureisougi,....,8,images/boureisougi/ja/013.jpg_8
あ...,(...),images/boureisougi/ja/013.jpg,boureisougi,oh,9,images/boureisougi/ja/013.jpg_9
!,!,images/boureisougi/ja/014.jpg,boureisougi,!,0,images/boureisougi/ja/014.jpg_0
行きましょうか,Shall we go?,images/boureisougi/ja/014.jpg,boureisougi,let's go,1,images/boureisougi/ja/014.jpg_1
えっ,What?,images/boureisougi/ja/014.jpg,boureisougi,huh ?,2,images/boureisougi/ja/014.jpg_2
どこに!?,Where?,images/boureisougi/ja/014.jpg,boureisougi,where ?,3,images/boureisougi/ja/014.jpg_3
お姉さんが今いるトコロ,The place where my sister is now,images/boureisougi/ja/014.jpg,boureisougi,to your sister.,4,images/boureisougi/ja/014.jpg_4
ここって...,This place...,images/boureisougi/ja/014.jpg,boureisougi,This is...,5,images/boureisougi/ja/014.jpg_5
幽霊はね,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,ghosts ...,0,images/boureisougi/ja/015.jpg_0
居場所が決まっているんです,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,... stay in three places,1,images/boureisougi/ja/015.jpg_1
一つ目は亡くなった場所,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,"First, the place where they died",2,images/boureisougi/ja/015.jpg_2
二つ目は遺骨が埋葬されている場所,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,"second, the place of their graves",3,images/boureisougi/ja/015.jpg_3
そして三つ目は,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,and third...,4,images/boureisougi/ja/015.jpg_4
大切な人のそば,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,close to someone they loved.,5,images/boureisougi/ja/015.jpg_5
ってね,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,...apparently,6,images/boureisougi/ja/015.jpg_6
実はここにいるんですよ,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,"actually, your sister",7,images/boureisougi/ja/015.jpg_7
お姉さん,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,she's here now.,8,images/boureisougi/ja/015.jpg_8
ふふ,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,ha ha,9,images/boureisougi/ja/015.jpg_9
葬儀屋さんも冗談とか言うんですか,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,mr. undertaker. you are kidding me.,10,images/boureisougi/ja/015.jpg_10
どうぞ枢（くるる）と呼んでください,(translated English text here),images/boureisougi/ja/015.jpg,boureisougi,please call me Kururu.,11,images/boureisougi/ja/015.jpg_11
枢さん...,(Mr. Kashiwagi...),images/boureisougi/ja/016.jpg,boureisougi,"Kururu-
san",0,images/boureisougi/ja/016.jpg_0
は,(Yes),images/boureisougi/ja/016.jpg,boureisougi,you,1,images/boureisougi/ja/016.jpg_1
姉のことを悪く思っていたりしないんですか,(Don't you think poorly of my sister?),images/boureisougi/ja/016.jpg,boureisougi,don't you think ill of my sister?,2,images/boureisougi/ja/016.jpg_2
いろんな噂とかされてますけど...,(There are many rumors about her...),images/boureisougi/ja/016.jpg,boureisougi,There are lots of gosships about her...,3,images/boureisougi/ja/016.jpg_3
噂は噂でしょう?,(Is it just rumors?),images/boureisougi/ja/016.jpg,boureisougi,gossips are gossips,4,images/boureisougi/ja/016.jpg_4
真実は本人に聞けばいいですから,(The truth can be found out by asking the person themselves.),images/boureisougi/ja/016.jpg,boureisougi,I can always ask her the truth.,5,images/boureisougi/ja/016.jpg_5
枢さんって面白いですね,"(Mr. Kashiwagi is interesting, isn't he?)",images/boureisougi/ja/016.jpg,boureisougi,"Kururusan,
you are　funny.",6,images/boureisougi/ja/016.jpg_6
......私も,(...I also...),images/boureisougi/ja/016.jpg,boureisougi,I...,7,images/boureisougi/ja/016.jpg_7
直前まで乗っていたんです,(I was riding in it until just before...),images/boureisougi/ja/016.jpg,boureisougi,...was in my sister's car,8,images/boureisougi/ja/016.jpg_8
事故を起こした姉の車に,(in the car that caused the accident),images/boureisougi/ja/016.jpg,boureisougi,right before the accident.,9,images/boureisougi/ja/016.jpg_9
アンタはまだまだ子供なんだから,"You're still a child, aren't you?",images/boureisougi/ja/018.jpg,boureisougi,"""You're still a little child.""",0,images/boureisougi/ja/018.jpg_0
そう言われて,When they said that,images/boureisougi/ja/018.jpg,boureisougi,she said,1,images/boureisougi/ja/018.jpg_1
ムカついて,Getting angry,images/boureisougi/ja/018.jpg,boureisougi,and I was  so irritated...,2,images/boureisougi/ja/018.jpg_2
ちょっと!すずめッ,Hey! Suzume!,images/boureisougi/ja/018.jpg,boureisougi,Wait! Suzume!,3,images/boureisougi/ja/018.jpg_3
車から飛び出しちゃった,I jumped out of the car,images/boureisougi/ja/018.jpg,boureisougi,and jumped out of the car.,4,images/boureisougi/ja/018.jpg_4
大っ嫌いッ,I hate it so much,images/boureisougi/ja/018.jpg,boureisougi,!!!,5,images/boureisougi/ja/018.jpg_5
お姉ちゃんなんて,That older sister,images/boureisougi/ja/018.jpg,boureisougi,I hate you!,6,images/boureisougi/ja/018.jpg_6
それが,That's,images/boureisougi/ja/018.jpg,boureisougi,and that,7,images/boureisougi/ja/018.jpg_7
私がお姉ちゃんに言った最後の言葉だった,That was the last thing I said to my older sister,images/boureisougi/ja/018.jpg,boureisougi,was the last conversation we had before she died.,8,images/boureisougi/ja/018.jpg_8
お姉ちゃんの事故,My older sister's accident,images/boureisougi/ja/018.jpg,boureisougi,The reason of the accident...,9,images/boureisougi/ja/018.jpg_9
スピードの出し過ぎが原因だったでしょう?,Was it because of excessive speed?,images/boureisougi/ja/018.jpg,boureisougi,"was overspeeding, right?",10,images/boureisougi/ja/018.jpg_10
たぶん私を追いかけてくれていたんだと思う,I think they were chasing me.,images/boureisougi/ja/019.jpg,boureisougi,she was probably trying to catch up with me,0,images/boureisougi/ja/019.jpg_0
私が車を出て走った後に,After I got out of the car and ran away.,images/boureisougi/ja/019.jpg,boureisougi,since after i left the car,1,images/boureisougi/ja/019.jpg_1
すごい雨が降ってきたから,Because it started raining heavily.,images/boureisougi/ja/019.jpg,boureisougi,it started raining heavily.,2,images/boureisougi/ja/019.jpg_2
...私の夢は,...my dream was,images/boureisougi/ja/019.jpg,boureisougi,my dream,3,images/boureisougi/ja/019.jpg_3
舞台に立つお姉ちゃんのメイクを担当することだったの,I was supposed to be in charge of the makeup for the older sister standing on stage.,images/boureisougi/ja/019.jpg,boureisougi,...was to help my sister wear makeup when she acts on the stage.,4,images/boureisougi/ja/019.jpg_4
でも,But,images/boureisougi/ja/019.jpg,boureisougi,but now,5,images/boureisougi/ja/019.jpg_5
もう叶わなくなっちゃった,It's too late now.,images/boureisougi/ja/019.jpg,boureisougi,the dream would never come true.,6,images/boureisougi/ja/019.jpg_6
実際はどうです?,What is the actual situation?,images/boureisougi/ja/021.jpg,boureisougi,how was it actually,0,images/boureisougi/ja/021.jpg_0
ツバメさん,Tsubame-san,images/boureisougi/ja/021.jpg,boureisougi,"Tsubame-
san?",1,images/boureisougi/ja/021.jpg_1
迷惑だった?,Was it a bother?,images/boureisougi/ja/021.jpg,boureisougi,"were you troubled by her
?",2,images/boureisougi/ja/021.jpg_2
....?,....?,images/boureisougi/ja/021.jpg,boureisougi,....?,3,images/boureisougi/ja/021.jpg_3
「迷惑なんて思っていたら」,"""I didn't think it was a bother""",images/boureisougi/ja/021.jpg,boureisougi,"""If I thought i was troubled.""",4,images/boureisougi/ja/021.jpg_4
「私は側になんていてやらない」,"""I won't be by your side""",images/boureisougi/ja/021.jpg,boureisougi,"""I wouldn't have been on your side""",5,images/boureisougi/ja/021.jpg_5
「妹のアンタが一番よくわかっているでしょう?」,"""You know your sister the best, right?""",images/boureisougi/ja/021.jpg,boureisougi,"""you know how I feel, right? You are my sister.""",6,images/boureisougi/ja/021.jpg_6
ですって,"""Right?""",images/boureisougi/ja/021.jpg,boureisougi,that's what she says,7,images/boureisougi/ja/021.jpg_7
......不思議です,It's strange...,images/boureisougi/ja/023.jpg,boureisougi,...It's strange.,0,images/boureisougi/ja/023.jpg_0
今一瞬お姉ちゃんが見えました,I saw my sister for a moment just now.,images/boureisougi/ja/023.jpg,boureisougi,i just saw my sister,1,images/boureisougi/ja/023.jpg_1
枢さん...,Mr. Kashiwagi...,images/boureisougi/ja/023.jpg,boureisougi,"Kururu-
san",2,images/boureisougi/ja/023.jpg_2
改めてお願いしてもいいですか,Could I make another request?,images/boureisougi/ja/023.jpg,boureisougi,can i ask a favor of you again?,3,images/boureisougi/ja/023.jpg_3
お姉ちゃんのすべてを受け止める覚悟なら,If you're ready to take on everything that my sister has,images/boureisougi/ja/024.jpg,boureisougi,I'm ready to accept everything about my sister,0,images/boureisougi/ja/024.jpg_0
できました,I did it,images/boureisougi/ja/024.jpg,boureisougi,"i'm ready for
it",1,images/boureisougi/ja/024.jpg_1
ねぇ〜,"Hey, you know what I'm saying?",images/boureisougi/ja/025.jpg,boureisougi,hey,0,images/boureisougi/ja/025.jpg_0
もう目開けていい?,Can you open your eyes now?,images/boureisougi/ja/026.jpg,boureisougi,Can I open my eyes now?,0,images/boureisougi/ja/026.jpg_0
うん!,Yes!,images/boureisougi/ja/026.jpg,boureisougi,yeah!,1,images/boureisougi/ja/026.jpg_1
今日のメイクはね,How's your makeup today?,images/boureisougi/ja/026.jpg,boureisougi,today's make up...,2,images/boureisougi/ja/026.jpg_2
自信あるんだ!,I'm confident!,images/boureisougi/ja/026.jpg,boureisougi,"I
think i did a pretty good job!",3,images/boureisougi/ja/026.jpg_3
...ぶ,...but,images/boureisougi/ja/026.jpg,boureisougi,ha,4,images/boureisougi/ja/026.jpg_4
あはは!,Haha!,images/boureisougi/ja/026.jpg,boureisougi,ahaha!,5,images/boureisougi/ja/026.jpg_5
下手ッ,It's terrible!,images/boureisougi/ja/026.jpg,boureisougi,This is terrible!,6,images/boureisougi/ja/026.jpg_6
...頑張ったのにぃ,"I tried hard, but...",images/boureisougi/ja/026.jpg,boureisougi,"I
tried my best...",7,images/boureisougi/ja/026.jpg_7
私の専属メイクになれるのはまだまだ先ね,I'll be your专属 makeup artist in the future.,images/boureisougi/ja/026.jpg,boureisougi,you need more practice ...,8,images/boureisougi/ja/026.jpg_8
私もなれる!?,Can I do it too!?,images/boureisougi/ja/026.jpg,boureisougi,"Do
you think",9,images/boureisougi/ja/026.jpg_9
お姉ちゃんのメイク担当!,I'll be the makeup artist for my sister!,images/boureisougi/ja/026.jpg,boureisougi,I can be your beautician?,10,images/boureisougi/ja/026.jpg_10
こら,Stop,images/boureisougi/ja/027.jpg,boureisougi,hey,0,images/boureisougi/ja/027.jpg_0
人生はそんなに甘くはないの,Life isn't that sweet,images/boureisougi/ja/027.jpg,boureisougi,life is not that easy,1,images/boureisougi/ja/027.jpg_1
私を満足させるメイクができるようになったら,When I can make you happy with my makeup,images/boureisougi/ja/027.jpg,boureisougi,When you become skilled enough...,2,images/boureisougi/ja/027.jpg_2
考えてあげてもいいわ,I'll consider it,images/boureisougi/ja/027.jpg,boureisougi,i'll think about it.,3,images/boureisougi/ja/027.jpg_3
その時が来たらご褒美あげるわよ,"When that time comes, I'll give you a reward",images/boureisougi/ja/027.jpg,boureisougi,"when the time comes, i'll reward you!",4,images/boureisougi/ja/027.jpg_4
ホント!?,Really!?,images/boureisougi/ja/027.jpg,boureisougi,Really?,5,images/boureisougi/ja/027.jpg_5
だからせいぜい,"So, do your best",images/boureisougi/ja/027.jpg,boureisougi,Yes!,6,images/boureisougi/ja/027.jpg_6
腕を磨きなさい!,Polish your arm!,images/boureisougi/ja/027.jpg,boureisougi,So keep on practicing!,7,images/boureisougi/ja/027.jpg_7
ツバメさん,(Translated English text here),images/boureisougi/ja/028.jpg,boureisougi,"Tsubame-
san",0,images/boureisougi/ja/028.jpg_0
綺麗でしたねぇ,"It was so pretty, wasn't it?",images/boureisougi/ja/029.jpg,boureisougi,You were so beautiful,0,images/boureisougi/ja/029.jpg_0
.....私はいつだって綺麗よ,".....I am always pretty, you know.",images/boureisougi/ja/029.jpg,boureisougi,I am always beautiful!,1,images/boureisougi/ja/029.jpg_1
何を拗ねているんですか,What are you pouting about?,images/boureisougi/ja/029.jpg,boureisougi,"Why
are you being sulky?",2,images/boureisougi/ja/029.jpg_2
すずめさんの側にもいなかったですし,"I wasn't even near Suzume-san, you know.",images/boureisougi/ja/029.jpg,boureisougi,You weren't with Suzume-san during funeral.,3,images/boureisougi/ja/029.jpg_3
当たり前でしょ!,"It's obvious, isn't it!",images/boureisougi/ja/029.jpg,boureisougi,of course not!,4,images/boureisougi/ja/029.jpg_4
すずめにはあんな顔見られたくなかったのにツ,"I didn't want to see that face on Suzume, you know.",images/boureisougi/ja/029.jpg,boureisougi,i didn't want Suzume to see my face like that!,5,images/boureisougi/ja/029.jpg_5
最初から私の依頼を叶える気なんて,"From the beginning, I never had the intention to fulfill your request.",images/boureisougi/ja/030.jpg,boureisougi,you were not going to stop her...,0,images/boureisougi/ja/030.jpg_0
なかったんじゃない,I didn't have that intention.,images/boureisougi/ja/030.jpg,boureisougi,...from the beginning.,1,images/boureisougi/ja/030.jpg_1
あなたの本当の依頼なら,If it's your true request...,images/boureisougi/ja/030.jpg,boureisougi,Please don't worry.,2,images/boureisougi/ja/030.jpg_2
叶えましたよ,I fulfilled it.,images/boureisougi/ja/030.jpg,boureisougi,I complied with your wish.,3,images/boureisougi/ja/030.jpg_3
え...?,What...?,images/boureisougi/ja/030.jpg,boureisougi,my wish?,4,images/boureisougi/ja/030.jpg_4
枢さんっ,Master Kagi...,images/boureisougi/ja/030.jpg,boureisougi,Kururu-san!,5,images/boureisougi/ja/030.jpg_5
ありがとうございました!,Thank you very much!,images/boureisougi/ja/030.jpg,boureisougi,thank you very much!,6,images/boureisougi/ja/030.jpg_6
おかげで,Thanks to you...,images/boureisougi/ja/030.jpg,boureisougi,"The makeup brushes you
lent me.",7,images/boureisougi/ja/030.jpg_7
後悔なくお姉ちゃんを送れます,I can send my sister without regret.,images/boureisougi/ja/030.jpg,boureisougi,i can say farewell to my sister without regret,8,images/boureisougi/ja/030.jpg_8
あの...,Um...,images/boureisougi/ja/030.jpg,boureisougi,and ...,9,images/boureisougi/ja/030.jpg_9
これ,This,images/boureisougi/ja/030.jpg,boureisougi,I...,10,images/boureisougi/ja/030.jpg_10
お借りした化粧筆,The makeup brush I borrowed,images/boureisougi/ja/030.jpg,boureisougi,I'll give these back to you.,11,images/boureisougi/ja/030.jpg_11
お返しします,I will return it.,images/boureisougi/ja/030.jpg,boureisougi,"The makeup brushes you
lent me.",12,images/boureisougi/ja/030.jpg_12
!,!,images/boureisougi/ja/031.jpg,boureisougi,!,0,images/boureisougi/ja/031.jpg_0
それ..,That's...,images/boureisougi/ja/031.jpg,boureisougi,oh,1,images/boureisougi/ja/031.jpg_1
これは貴女のものですよすずめさん,"This is for you, Suzume-san.",images/boureisougi/ja/031.jpg,boureisougi,"These brushes belong to you, Suzume-
san.",2,images/boureisougi/ja/031.jpg_2
?,?,images/boureisougi/ja/031.jpg,boureisougi,?,3,images/boureisougi/ja/031.jpg_3
......お姉ちゃん,...sister,images/boureisougi/ja/031.jpg,boureisougi,a present,4,images/boureisougi/ja/031.jpg_4
が...?,...?,images/boureisougi/ja/031.jpg,boureisougi,from my sister ...?,5,images/boureisougi/ja/031.jpg_5
貴女に贈ろうとしていた誕生日プレゼントです,This was a birthday present I was going to give to you.,images/boureisougi/ja/031.jpg,boureisougi,Tsubame-san was going to give these to you as birthday present.,6,images/boureisougi/ja/031.jpg_6
ツバメさんが,The swallow...,images/boureisougi/ja/031.jpg,boureisougi,Your sister ...,7,images/boureisougi/ja/031.jpg_7
きっと夕食を共にするときに渡そうとしていたんですね,I was going to give it to you when we had dinner together.,images/boureisougi/ja/031.jpg,boureisougi,she was probably going to hand these to you during the dinner,8,images/boureisougi/ja/031.jpg_8
車外から見つかって,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,"the police found them,",0,images/boureisougi/ja/032.jpg_0
お姉さんの遺品としてこちらで預かっていました,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,and we were keeping them.,1,images/boureisougi/ja/032.jpg_1
事故にあった中でも,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,This box was the only thing,2,images/boureisougi/ja/032.jpg_2
これだけは奇跡的に無傷だったんです,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,that was undamaged in that terrible accident,3,images/boureisougi/ja/032.jpg_3
きっと,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,Maybe,4,images/boureisougi/ja/032.jpg_4
お姉さんが守ってくれていたんですね,(Translated English text here),images/boureisougi/ja/032.jpg,boureisougi,it was protected by your sister.,5,images/boureisougi/ja/032.jpg_5
