book_title,image_path,text_ja,text_en,book_index,image_book_concat
tojime_no_siora,images/tojime_no_siora/ja/044.jpg,アンタの手を引けるなんて思っちゃいない,neither do i think i'll be of much help.,5,images/tojime_no_siora/ja/044.jpg_5
tojime_no_siora,images/tojime_no_siora/ja/044.jpg,恩人にまた飯を作るくらいは許されるだろ?,"i'm allowed to cook food for my saviour, right?",6,images/tojime_no_siora/ja/044.jpg_6
tojime_no_siora,images/tojime_no_siora/ja/044.jpg,でも...,but...,7,images/tojime_no_siora/ja/044.jpg_7
tojime_no_siora,images/tojime_no_siora/ja/044.jpg,やっぱさ,"and after all,",8,images/tojime_no_siora/ja/044.jpg_8
tojime_no_siora,images/tojime_no_siora/ja/045.jpg,お互い寂しいじゃん,you know it's a bit sad,0,images/tojime_no_siora/ja/045.jpg_0
tojime_no_siora,images/tojime_no_siora/ja/045.jpg,一人で道を行くのは,to keep walking solo.,1,images/tojime_no_siora/ja/045.jpg_1
tojime_no_siora,images/tojime_no_siora/ja/045.jpg,さあ..,come on..,2,images/tojime_no_siora/ja/045.jpg_2
tojime_no_siora,images/tojime_no_siora/ja/045.jpg,汽車が出るよ,the train's leaving.,3,images/tojime_no_siora/ja/045.jpg_3
balloon_dream,images/balloon_dream/ja/000.jpg,夢の翼は,"the wings of dreams,",0,images/balloon_dream/ja/000.jpg_0
balloon_dream,images/balloon_dream/ja/000.jpg,蝋で固めてある,were coated with wax.,1,images/balloon_dream/ja/000.jpg_1
balloon_dream,images/balloon_dream/ja/000.jpg,高く翔ぶほど,"as it flys higher,",2,images/balloon_dream/ja/000.jpg_2
balloon_dream,images/balloon_dream/ja/000.jpg,太陽に溶かされてしまう,it'll melt by the sun.,3,images/balloon_dream/ja/000.jpg_3
balloon_dream,images/balloon_dream/ja/000.jpg,ーだったら,...if so,4,images/balloon_dream/ja/000.jpg_4
balloon_dream,images/balloon_dream/ja/000.jpg,最初から翔ばない方がいい,why fly in the first place.,5,images/balloon_dream/ja/000.jpg_5
balloon_dream,images/balloon_dream/ja/001.jpg,いつか必ず,because someday,0,images/balloon_dream/ja/001.jpg_0
balloon_dream,images/balloon_dream/ja/001.jpg,失敗です!!,It failed!!,1,images/balloon_dream/ja/001.jpg_1
balloon_dream,images/balloon_dream/ja/001.jpg,有人ロケット「あさがお」が爆発!,"Manned rocket ""Asagao"" has exploded!",2,images/balloon_dream/ja/001.jpg_2
balloon_dream,images/balloon_dream/ja/001.jpg,地に落ちるのだから,everything falls back ground,3,images/balloon_dream/ja/001.jpg_3
balloon_dream,images/balloon_dream/ja/001.jpg,日本初の有人宇宙飛行は失敗しました!!,Japan's first manned space flight has failed!,4,images/balloon_dream/ja/001.jpg_4
balloon_dream,images/balloon_dream/ja/002.jpg,バルーンドリーム,balloon dream,0,images/balloon_dream/ja/002.jpg_0
balloon_dream,images/balloon_dream/ja/002.jpg,朽鷹みつき,mitsuki kuchitaka,1,images/balloon_dream/ja/002.jpg_1
balloon_dream,images/balloon_dream/ja/003.jpg,十年後ーー夏,"10 years later 
summer",0,images/balloon_dream/ja/003.jpg_0
balloon_dream,images/balloon_dream/ja/003.jpg,相川仁,"Jin Aikawa,",1,images/balloon_dream/ja/003.jpg_1
balloon_dream,images/balloon_dream/ja/003.jpg,お前には一流の大学を目指す学力がある,"
you have the academic ability to enter those top universities.",2,images/balloon_dream/ja/003.jpg_2
balloon_dream,images/balloon_dream/ja/003.jpg,なのになぜ三流大の推薦なんかを狙う?,why get recommendation letters for a third tiered college?,3,images/balloon_dream/ja/003.jpg_3
balloon_dream,images/balloon_dream/ja/003.jpg,実に夢がない,don't you have aspirations?,4,images/balloon_dream/ja/003.jpg_4
balloon_dream,images/balloon_dream/ja/003.jpg,夢...?くだらない,aspirations? nonsense.,5,images/balloon_dream/ja/003.jpg_5
balloon_dream,images/balloon_dream/ja/003.jpg,楽で安全な道があるならそちらを選ぶべきでしょう,It's better to choose an easier and safer path,6,images/balloon_dream/ja/003.jpg_6
balloon_dream,images/balloon_dream/ja/003.jpg,俺間違ってます?,am i wrong?,7,images/balloon_dream/ja/003.jpg_7
balloon_dream,images/balloon_dream/ja/003.jpg,いいぞぉ相川...,"great, Aikawa.",8,images/balloon_dream/ja/003.jpg_8
balloon_dream,images/balloon_dream/ja/003.jpg,お前のようなかわいくない生徒には,saucy students like you,9,images/balloon_dream/ja/003.jpg_9
balloon_dream,images/balloon_dream/ja/003.jpg,色々とモノを頼みやすい,are more easy to ask a favor of.,10,images/balloon_dream/ja/003.jpg_10
balloon_dream,images/balloon_dream/ja/003.jpg,?,?,11,images/balloon_dream/ja/003.jpg_11
balloon_dream,images/balloon_dream/ja/004.jpg,お前には夏休みの間,"During this summer vacation,",0,images/balloon_dream/ja/004.jpg_0
balloon_dream,images/balloon_dream/ja/004.jpg,我が天文部の手伝いをしてもらう,you are going to help us with the astronomy club.,1,images/balloon_dream/ja/004.jpg_1
balloon_dream,images/balloon_dream/ja/004.jpg,?,!?,2,images/balloon_dream/ja/004.jpg_2
balloon_dream,images/balloon_dream/ja/004.jpg,ちょっ,"hey, wait!",3,images/balloon_dream/ja/004.jpg_3
balloon_dream,images/balloon_dream/ja/004.jpg,なんで関係ない部活の手伝いなんかーー,why should I help a club that i have no connections to--,4,images/balloon_dream/ja/004.jpg_4
balloon_dream,images/balloon_dream/ja/004.jpg,まあ聞け,listen.,5,images/balloon_dream/ja/004.jpg_5
balloon_dream,images/balloon_dream/ja/004.jpg,お前が石橋を叩いて渡るのが好きなのはわかるが,"I understand that you prefer being excessively cautious,",6,images/balloon_dream/ja/004.jpg_6
balloon_dream,images/balloon_dream/ja/004.jpg,世の中虎穴に入らずんば虎子を得ずだ,"but like the saying goes, ""nothing ventured, nothing gained.""",7,images/balloon_dream/ja/004.jpg_7
balloon_dream,images/balloon_dream/ja/004.jpg,先生はそれをお前に教えたい,I want you to learn from this experience,8,images/balloon_dream/ja/004.jpg_8
balloon_dream,images/balloon_dream/ja/004.jpg,だから先生が温泉に行ってる間天文部を頼む,that's why i'm leaving you with astronomy club while I'm going to the hot springs,9,images/balloon_dream/ja/004.jpg_9
balloon_dream,images/balloon_dream/ja/004.jpg,旅行してぇだけだろ!!,"you just want some time off, don't you!?",10,images/balloon_dream/ja/004.jpg_10
balloon_dream,images/balloon_dream/ja/005.jpg,ちっくしょ〜,damn it...,0,images/balloon_dream/ja/005.jpg_0
balloon_dream,images/balloon_dream/ja/005.jpg,なぜ俺がこんなことを...,why me...,1,images/balloon_dream/ja/005.jpg_1
balloon_dream,images/balloon_dream/ja/005.jpg,手伝わんなら推薦はやらん,"if you don't help me, I won't write the recommendation letter.",2,images/balloon_dream/ja/005.jpg_2
balloon_dream,images/balloon_dream/ja/005.jpg,脅迫じゃねーかあのパワハラ教師!!,isn't it a threat? talk about abuse of authority!,3,images/balloon_dream/ja/005.jpg_3
balloon_dream,images/balloon_dream/ja/005.jpg,...天文部,...the astronomy club,4,images/balloon_dream/ja/005.jpg_4
balloon_dream,images/balloon_dream/ja/005.jpg,ここか,Here?,5,images/balloon_dream/ja/005.jpg_5
balloon_dream,images/balloon_dream/ja/005.jpg,失礼しまーす,excuse me.,6,images/balloon_dream/ja/005.jpg_6
balloon_dream,images/balloon_dream/ja/005.jpg,ん?,huh?,7,images/balloon_dream/ja/005.jpg_7
balloon_dream,images/balloon_dream/ja/005.jpg,うおおおおおおおおお!?,whoa aaaa aah !!,8,images/balloon_dream/ja/005.jpg_8
balloon_dream,images/balloon_dream/ja/006.jpg,な、なんだこれ!?,what the hell is this?,0,images/balloon_dream/ja/006.jpg_0
balloon_dream,images/balloon_dream/ja/006.jpg,...風船?,balloons?,1,images/balloon_dream/ja/006.jpg_1
balloon_dream,images/balloon_dream/ja/006.jpg,すっすみません今散らかってて,"oh, I'm sorry.  it's messy here.",2,images/balloon_dream/ja/006.jpg_2
balloon_dream,images/balloon_dream/ja/006.jpg,あっもしかしてお手伝いの方ですか?,"ah, so you're the temporary member, right?",3,images/balloon_dream/ja/006.jpg_3
balloon_dream,images/balloon_dream/ja/006.jpg,ようこそ!,Welcome!,4,images/balloon_dream/ja/006.jpg_4
balloon_dream,images/balloon_dream/ja/006.jpg,風船いっぱい夢いっぱいの天文部へ!,"To the astronomical club full of balloons, full of dreams!",5,images/balloon_dream/ja/006.jpg_5
balloon_dream,images/balloon_dream/ja/007.jpg,改まして!,"again,",0,images/balloon_dream/ja/007.jpg_0
balloon_dream,images/balloon_dream/ja/007.jpg,部長の園山みずきです!,"I'm Mizuki Sonoyama, the principal of this club!",1,images/balloon_dream/ja/007.jpg_1
balloon_dream,images/balloon_dream/ja/007.jpg,先生から伺ってます相川さんですよね,"you're aikawa-san, right? I've heard of you from our teacher.",2,images/balloon_dream/ja/007.jpg_2
balloon_dream,images/balloon_dream/ja/007.jpg,この度はよろしくお願いいたします,i'm counting on you.,3,images/balloon_dream/ja/007.jpg_3
balloon_dream,images/balloon_dream/ja/007.jpg,いっ　いえ,"e, er",4,images/balloon_dream/ja/007.jpg_4
balloon_dream,images/balloon_dream/ja/007.jpg,こちらこそ!?,same here.,5,images/balloon_dream/ja/007.jpg_5
balloon_dream,images/balloon_dream/ja/007.jpg,なんだこいつ...,she's kinda...,6,images/balloon_dream/ja/007.jpg_6
balloon_dream,images/balloon_dream/ja/007.jpg,他に部員はいないのか!?,where are the others?!,7,images/balloon_dream/ja/007.jpg_7
balloon_dream,images/balloon_dream/ja/007.jpg,さっそく本題に入りたいのですがーー,let's get into the main topic ...,8,images/balloon_dream/ja/007.jpg_8
balloon_dream,images/balloon_dream/ja/007.jpg,帰りて〜,i wanna go home.,9,images/balloon_dream/ja/007.jpg_9
balloon_dream,images/balloon_dream/ja/007.jpg,じゃじゃーん!!,ta-dah!!,10,images/balloon_dream/ja/007.jpg_10
balloon_dream,images/balloon_dream/ja/007.jpg,風船で,with these balloons,11,images/balloon_dream/ja/007.jpg_11
balloon_dream,images/balloon_dream/ja/007.jpg,カメラを宇宙に上げるんです!!,we are sending up a camera into space,12,images/balloon_dream/ja/007.jpg_12
balloon_dream,images/balloon_dream/ja/007.jpg,カメラを?,and a camera?,13,images/balloon_dream/ja/007.jpg_13
balloon_dream,images/balloon_dream/ja/007.jpg,風船で,balloons,14,images/balloon_dream/ja/007.jpg_14
balloon_dream,images/balloon_dream/ja/008.jpg,以前テレビで見たんです!,i've seen it on tv before!,0,images/balloon_dream/ja/008.jpg_0
balloon_dream,images/balloon_dream/ja/008.jpg,風船でフワフワとカメラが宇宙へ行って...,"camera floating into space with balloons,",1,images/balloon_dream/ja/008.jpg_1
balloon_dream,images/balloon_dream/ja/008.jpg,風船が割れてパラシュートで落ちてきて...,then the balloon pops and the camera falls with a parachute ...,2,images/balloon_dream/ja/008.jpg_2
balloon_dream,images/balloon_dream/ja/008.jpg,カメラを回収したら地球の写真が撮れてるんです!,"when we retrieve the camera, we'll have a picture of earth!",3,images/balloon_dream/ja/008.jpg_3
balloon_dream,images/balloon_dream/ja/008.jpg,ね?すっごくワクワクしませんか?,isn't it exciting?,4,images/balloon_dream/ja/008.jpg_4
balloon_dream,images/balloon_dream/ja/008.jpg,なっ,what?!,5,images/balloon_dream/ja/008.jpg_5
balloon_dream,images/balloon_dream/ja/008.jpg,なにがちょっとした手伝いだあのボンクラ教師!!,a little help? that bastard teacher!,6,images/balloon_dream/ja/008.jpg_6
balloon_dream,images/balloon_dream/ja/008.jpg,面倒くっさい奴人に押しつけてきやがって...!!,leaving me with all the burden...!!,7,images/balloon_dream/ja/008.jpg_7
balloon_dream,images/balloon_dream/ja/008.jpg,?,?,8,images/balloon_dream/ja/008.jpg_8
balloon_dream,images/balloon_dream/ja/008.jpg,それに...,and...,9,images/balloon_dream/ja/008.jpg_9
balloon_dream,images/balloon_dream/ja/008.jpg,だからたくさん風船がいるんですっ,that's why we need so many balloons!,10,images/balloon_dream/ja/008.jpg_10
balloon_dream,images/balloon_dream/ja/008.jpg,相川さんもいっぱい膨らませちゃってください!,"aikawa-san, please help me blow them up!",11,images/balloon_dream/ja/008.jpg_11
balloon_dream,images/balloon_dream/ja/008.jpg,あのなぁ,you know what?,12,images/balloon_dream/ja/008.jpg_12
balloon_dream,images/balloon_dream/ja/009.jpg,ただ空気いれた風船をいくら集めても浮くわけねーだろ!!,even millions of balloons won't float if they're inflated with air!!,0,images/balloon_dream/ja/009.jpg_0
balloon_dream,images/balloon_dream/ja/009.jpg,むぐっ,mm hmm,1,images/balloon_dream/ja/009.jpg_1
balloon_dream,images/balloon_dream/ja/009.jpg,こいつ絶対バカだし,she's definitely stupid,2,images/balloon_dream/ja/009.jpg_2
balloon_dream,images/balloon_dream/ja/009.jpg,.......?,...... ?,3,images/balloon_dream/ja/009.jpg_3
balloon_dream,images/balloon_dream/ja/009.jpg,なにあ然としてんの!?,how can you look so surprised?,4,images/balloon_dream/ja/009.jpg_4
balloon_dream,images/balloon_dream/ja/009.jpg,ヘリウム入れないと風船は浮かねーよ!!,"If you don't add helium gas, the balloons won't float!",5,images/balloon_dream/ja/009.jpg_5
balloon_dream,images/balloon_dream/ja/009.jpg,大体なんで使い捨てカメラなんだよ!,"besides, why are you using a disposable camera?",6,images/balloon_dream/ja/009.jpg_6
balloon_dream,images/balloon_dream/ja/009.jpg,あっ,ah!,7,images/balloon_dream/ja/009.jpg_7
balloon_dream,images/balloon_dream/ja/009.jpg,安かったので...,since it's cheap ...,8,images/balloon_dream/ja/009.jpg_8
balloon_dream,images/balloon_dream/ja/009.jpg,宇宙でフィルム巻いてシャッターきる気か!?,who's gonna wind up the film and press the shutter in space?!,9,images/balloon_dream/ja/009.jpg_9
balloon_dream,images/balloon_dream/ja/009.jpg,ったく,come on...,10,images/balloon_dream/ja/009.jpg_10
balloon_dream,images/balloon_dream/ja/009.jpg,確かに原理的には可能かもしれないけどな...,"maybe it's possible in theory, but ...",11,images/balloon_dream/ja/009.jpg_11
balloon_dream,images/balloon_dream/ja/009.jpg,地球の写真なんてネット上にいくらでも落ちてるだろ,there are plenty of pictures of earth on the Internet.,12,images/balloon_dream/ja/009.jpg_12
balloon_dream,images/balloon_dream/ja/009.jpg,わざわざ自分で撮らなくたって...,there's no need to take on e yourself.,13,images/balloon_dream/ja/009.jpg_13
balloon_dream,images/balloon_dream/ja/009.jpg,ああ,Oh,14,images/balloon_dream/ja/009.jpg_14
balloon_dream,images/balloon_dream/ja/009.jpg,それはですね...,"well, that ...",15,images/balloon_dream/ja/009.jpg_15
balloon_dream,images/balloon_dream/ja/010.jpg,私の夢が,is because my dream,0,images/balloon_dream/ja/010.jpg_0
balloon_dream,images/balloon_dream/ja/010.jpg,宇宙飛行士になって丸い地球を見ることだからです,is to become an astronaut and see the round earth,1,images/balloon_dream/ja/010.jpg_1
balloon_dream,images/balloon_dream/ja/010.jpg,これは夢への第一歩,this is my first step towards my dream.,2,images/balloon_dream/ja/010.jpg_2
balloon_dream,images/balloon_dream/ja/010.jpg,だからどうしても自分で写真を撮りたいんです,that's why i have to take the photo myself.,3,images/balloon_dream/ja/010.jpg_3
balloon_dream,images/balloon_dream/ja/010.jpg,そんな風に夢を語れるのは,those who can speak of dreams like that,4,images/balloon_dream/ja/010.jpg_4
balloon_dream,images/balloon_dream/ja/010.jpg,夢の末路を見たことがない奴だけだ,are only those  who have never seen how dreams end,5,images/balloon_dream/ja/010.jpg_5
balloon_dream,images/balloon_dream/ja/011.jpg,宇宙飛行士目指してるなら知ってんだろ,"if you're aspiring to be an astronaut, then you must know...",0,images/balloon_dream/ja/011.jpg_0
balloon_dream,images/balloon_dream/ja/011.jpg,十年前ーー,"10 years ago,",1,images/balloon_dream/ja/011.jpg_1
balloon_dream,images/balloon_dream/ja/011.jpg,日本初の有人ロケット「あさがお」の打ち上げ失敗,"japan's first manned rocket ""Asagao"" failed to launch.",2,images/balloon_dream/ja/011.jpg_2
balloon_dream,images/balloon_dream/ja/011.jpg,大した見返りもないのにロケットに人を載せただけで,"even if there's little merit, getting a human on board",3,images/balloon_dream/ja/011.jpg_3
balloon_dream,images/balloon_dream/ja/011.jpg,リスクもコストも跳ね上がる,increases both cost and risk dramatically.,4,images/balloon_dream/ja/011.jpg_4
balloon_dream,images/balloon_dream/ja/011.jpg,失敗して色んな人が苦しんだんだ,a lot of people suffered from failure.,5,images/balloon_dream/ja/011.jpg_5
balloon_dream,images/balloon_dream/ja/011.jpg,有人宇宙飛行なんて,Manned space flight,6,images/balloon_dream/ja/011.jpg_6
balloon_dream,images/balloon_dream/ja/011.jpg,後先考えないバカのすることだ,is something stupid people who never think twice do.,7,images/balloon_dream/ja/011.jpg_7
balloon_dream,images/balloon_dream/ja/012.jpg,すっすまん,"I ... 
i'm sorry",0,images/balloon_dream/ja/012.jpg_0
balloon_dream,images/balloon_dream/ja/012.jpg,こんなこと言うつもりじゃ...,i didn't mean to say that...,1,images/balloon_dream/ja/012.jpg_1
balloon_dream,images/balloon_dream/ja/012.jpg,いいんです,it's okay.,2,images/balloon_dream/ja/012.jpg_2
balloon_dream,images/balloon_dream/ja/012.jpg,それでも私にとっては,"even so, it's still",3,images/balloon_dream/ja/012.jpg_3
balloon_dream,images/balloon_dream/ja/012.jpg,大切な夢ですから,my precious dream,4,images/balloon_dream/ja/012.jpg_4
balloon_dream,images/balloon_dream/ja/012.jpg,てっ手伝いは...,"well,",5,images/balloon_dream/ja/012.jpg_5
balloon_dream,images/balloon_dream/ja/012.jpg,手伝いはちゃんとするよ,i'll help you anyway.,6,images/balloon_dream/ja/012.jpg_6
balloon_dream,images/balloon_dream/ja/012.jpg,推薦...,a recommendation,7,images/balloon_dream/ja/012.jpg_7
balloon_dream,images/balloon_dream/ja/012.jpg,取らなきゃいけないからな,i still need to get it,8,images/balloon_dream/ja/012.jpg_8
balloon_dream,images/balloon_dream/ja/013.jpg,すっごぉ〜〜〜い!!,Wow !!!!!!,0,images/balloon_dream/ja/013.jpg_0
balloon_dream,images/balloon_dream/ja/013.jpg,本当にカメラが飛んでます!!,the camera is really flying !!,1,images/balloon_dream/ja/013.jpg_1
balloon_dream,images/balloon_dream/ja/013.jpg,これでもう地球の写真が撮れるなんて.....!!,i can't believe we can take pictures of the earth with this...!!,2,images/balloon_dream/ja/013.jpg_2
balloon_dream,images/balloon_dream/ja/013.jpg,いやいや撮れねーよ,"no, no, 
it's not enough",3,images/balloon_dream/ja/013.jpg_3
balloon_dream,images/balloon_dream/ja/013.jpg,今日はただのテスト撮影って言ったろ,I've told you it's just a test shooting today.,4,images/balloon_dream/ja/013.jpg_4
balloon_dream,images/balloon_dream/ja/013.jpg,えっそうなんですか!?,is that so?,5,images/balloon_dream/ja/013.jpg_5
balloon_dream,images/balloon_dream/ja/013.jpg,ちゃんと話聞いてろよ!,"hey!
you need to start listening!",6,images/balloon_dream/ja/013.jpg_6
balloon_dream,images/balloon_dream/ja/013.jpg,いきなり高く飛ばすのはハードル高いからな,it's not easy to fly it at a high altitude on the first go,7,images/balloon_dream/ja/013.jpg_7
balloon_dream,images/balloon_dream/ja/013.jpg,まずは感じを掴まないと...,"first, we need to get the feel of it",8,images/balloon_dream/ja/013.jpg_8
balloon_dream,images/balloon_dream/ja/013.jpg,本番は気圧の減少に耐えられるでっかい風船使って高度3万メートルの成層圏だ,"in the real take, we'll use a big balloon that can can withstand atmospheric pressure.
It'll reach the 30km high stratosphere",9,images/balloon_dream/ja/013.jpg_9
balloon_dream,images/balloon_dream/ja/013.jpg,気流にだいぶ流されるだろうから,"since it will be swept away by the airflow,",10,images/balloon_dream/ja/013.jpg_10
balloon_dream,images/balloon_dream/ja/013.jpg,GPSのっけて落下地点まで探しに行く,we should put a GPS transmitter and search the fall point.,11,images/balloon_dream/ja/013.jpg_11
balloon_dream,images/balloon_dream/ja/014.jpg,今回はもうちょいしたらタコ糸引いて回収な,"this time we'll keep it simple.
pull the string and retrieve, got it?",0,images/balloon_dream/ja/014.jpg_0
balloon_dream,images/balloon_dream/ja/014.jpg,おぉ...なるほど,"ok, i see.",1,images/balloon_dream/ja/014.jpg_1
balloon_dream,images/balloon_dream/ja/014.jpg,......,...,2,images/balloon_dream/ja/014.jpg_2
balloon_dream,images/balloon_dream/ja/014.jpg,相川さん,"aikawa-
san,",3,images/balloon_dream/ja/014.jpg_3
balloon_dream,images/balloon_dream/ja/014.jpg,ん?,yes?,4,images/balloon_dream/ja/014.jpg_4
balloon_dream,images/balloon_dream/ja/014.jpg,お手伝い,thank you,5,images/balloon_dream/ja/014.jpg_5
balloon_dream,images/balloon_dream/ja/014.jpg,本当に,very much,6,images/balloon_dream/ja/014.jpg_6
balloon_dream,images/balloon_dream/ja/014.jpg,ありがとうございます,for helping me.,7,images/balloon_dream/ja/014.jpg_7
balloon_dream,images/balloon_dream/ja/014.jpg,......,...... !!,8,images/balloon_dream/ja/014.jpg_8
balloon_dream,images/balloon_dream/ja/014.jpg,俺は推薦のために仕方なく....!!,i just wanted to get my recommendation letter...!!,9,images/balloon_dream/ja/014.jpg_9
balloon_dream,images/balloon_dream/ja/014.jpg,あれ?,huh?,10,images/balloon_dream/ja/014.jpg_10
balloon_dream,images/balloon_dream/ja/014.jpg,なんか,there is,11,images/balloon_dream/ja/014.jpg_11
balloon_dream,images/balloon_dream/ja/014.jpg,変な手応えが...,a weird feel...?,12,images/balloon_dream/ja/014.jpg_12
balloon_dream,images/balloon_dream/ja/015.jpg,あちゃー,"oh, no...",0,images/balloon_dream/ja/015.jpg_0
balloon_dream,images/balloon_dream/ja/015.jpg,これは...,"well,",1,images/balloon_dream/ja/015.jpg_1
balloon_dream,images/balloon_dream/ja/015.jpg,糸が切れちまったのか...,the thread is broken.,2,images/balloon_dream/ja/015.jpg_2
balloon_dream,images/balloon_dream/ja/015.jpg,こりゃどうしようもねぇな...,there's no helping it,3,images/balloon_dream/ja/015.jpg_3
balloon_dream,images/balloon_dream/ja/015.jpg,どうしよう,"oh, goodness...",4,images/balloon_dream/ja/015.jpg_4
balloon_dream,images/balloon_dream/ja/015.jpg,追いかけなきゃ...,I have to follow it.,5,images/balloon_dream/ja/015.jpg_5
balloon_dream,images/balloon_dream/ja/015.jpg,いやいいよ別に,"no, we don't have to.",6,images/balloon_dream/ja/015.jpg_6
balloon_dream,images/balloon_dream/ja/015.jpg,中身は二千円のトイカメラだし,"it's only a 2,000 yen toy camera inside.",7,images/balloon_dream/ja/015.jpg_7
balloon_dream,images/balloon_dream/ja/015.jpg,それにここら辺じゃ山か野原に落ちるだけさ,"besides, it'll just fall into the mountains or the fields.",8,images/balloon_dream/ja/015.jpg_8
balloon_dream,images/balloon_dream/ja/015.jpg,探す方がコストがかかる,It costs more to look for it.,9,images/balloon_dream/ja/015.jpg_9
balloon_dream,images/balloon_dream/ja/016.jpg,だっだめです,"No, no!",0,images/balloon_dream/ja/016.jpg_0
balloon_dream,images/balloon_dream/ja/016.jpg,だってあれには大事な...,because I put ...,1,images/balloon_dream/ja/016.jpg_1
balloon_dream,images/balloon_dream/ja/016.jpg,私の大切なものが...,something really important in there ...,2,images/balloon_dream/ja/016.jpg_2
balloon_dream,images/balloon_dream/ja/016.jpg,...お前,...you,3,images/balloon_dream/ja/016.jpg_3
balloon_dream,images/balloon_dream/ja/016.jpg,何か勝手に入れたのか?,you put something in there and didn't tell me?,4,images/balloon_dream/ja/016.jpg_4
balloon_dream,images/balloon_dream/ja/016.jpg,ごめんなさい!どうしても宇宙へ上げたいものなんですっ,I'm sorry! but  I really want to send it to space.,5,images/balloon_dream/ja/016.jpg_5
balloon_dream,images/balloon_dream/ja/016.jpg,とても軽いもので...,"it's very light, but...",6,images/balloon_dream/ja/016.jpg_6
balloon_dream,images/balloon_dream/ja/016.jpg,でもきっと反対されるからっ,I knew you'd oppose. ,7,images/balloon_dream/ja/016.jpg_7
balloon_dream,images/balloon_dream/ja/016.jpg,当たり前だろ!,of course!,8,images/balloon_dream/ja/016.jpg_8
balloon_dream,images/balloon_dream/ja/016.jpg,こっちはちゃんと重量計算してんだ!,i've calculated the precise weight!!,9,images/balloon_dream/ja/016.jpg_9
balloon_dream,images/balloon_dream/ja/016.jpg,それをお前は勝手に...!!,and you've ruin it without asking ...!!,10,images/balloon_dream/ja/016.jpg_10
balloon_dream,images/balloon_dream/ja/016.jpg,相川さん...,"aikawa-
san...",11,images/balloon_dream/ja/016.jpg_11
balloon_dream,images/balloon_dream/ja/017.jpg,私,"i,",0,images/balloon_dream/ja/017.jpg_0
balloon_dream,images/balloon_dream/ja/017.jpg,探しに行きます,I'm going to go look for it.,1,images/balloon_dream/ja/017.jpg_1
balloon_dream,images/balloon_dream/ja/017.jpg,さっきから聞いてりゃ,from the very beginning,2,images/balloon_dream/ja/017.jpg_2
balloon_dream,images/balloon_dream/ja/017.jpg,フワフワしたことばかり言いやがって,you've been blabbing on without any content,3,images/balloon_dream/ja/017.jpg_3
balloon_dream,images/balloon_dream/ja/017.jpg,付き合ってられるか!!,I can't stand it anymore !!,4,images/balloon_dream/ja/017.jpg_4
balloon_dream,images/balloon_dream/ja/017.jpg,この風船女!!,you balloon girl!,5,images/balloon_dream/ja/017.jpg_5
balloon_dream,images/balloon_dream/ja/018.jpg,作業後は決まって探しに行きやがる...,she's been looking for it everyday after our regular process,0,images/balloon_dream/ja/018.jpg_0
balloon_dream,images/balloon_dream/ja/018.jpg,本当に...,truly...,1,images/balloon_dream/ja/018.jpg_1
balloon_dream,images/balloon_dream/ja/018.jpg,バカな奴,what an idiot.,2,images/balloon_dream/ja/018.jpg_2
balloon_dream,images/balloon_dream/ja/019.jpg,......,......,0,images/balloon_dream/ja/019.jpg_0
balloon_dream,images/balloon_dream/ja/019.jpg,なにが夢だ,a dream? bullshit.,1,images/balloon_dream/ja/019.jpg_1
balloon_dream,images/balloon_dream/ja/019.jpg,ただいま,i'm home.,2,images/balloon_dream/ja/019.jpg_2
balloon_dream,images/balloon_dream/ja/019.jpg,おかえりお父さん!,Dad! your back!,3,images/balloon_dream/ja/019.jpg_3
balloon_dream,images/balloon_dream/ja/019.jpg,仁,Jin,4,images/balloon_dream/ja/019.jpg_4
balloon_dream,images/balloon_dream/ja/019.jpg,まだ起きてたのか,you should be in bed by now,5,images/balloon_dream/ja/019.jpg_5
balloon_dream,images/balloon_dream/ja/019.jpg,だってお父さん全然帰って来ないし...,it's cause you didn't come home...,6,images/balloon_dream/ja/019.jpg_6
balloon_dream,images/balloon_dream/ja/019.jpg,お仕事頑張りすぎだよ,you're working too hard.,7,images/balloon_dream/ja/019.jpg_7
balloon_dream,images/balloon_dream/ja/019.jpg,そうか?まあ仕方ないな,"really? well, i can't help it.",8,images/balloon_dream/ja/019.jpg_8
balloon_dream,images/balloon_dream/ja/019.jpg,「あさがお」は,"""Asagao"",",9,images/balloon_dream/ja/019.jpg_9
balloon_dream,images/balloon_dream/ja/019.jpg,お父さんの夢だからな,is my dream.,10,images/balloon_dream/ja/019.jpg_10
balloon_dream,images/balloon_dream/ja/020.jpg,心労で倒れてそのまま...ですって,he fell ill from stress and passed away.,0,images/balloon_dream/ja/020.jpg_0
balloon_dream,images/balloon_dream/ja/020.jpg,ロケットの開発責任者とはいえあれだけ非難の矢面に立たされたんじゃな...,"he was the development manager of the rocket, but did he deserve to be on the brunt of blame ...",1,images/balloon_dream/ja/020.jpg_1
balloon_dream,images/balloon_dream/ja/020.jpg,日本初の打ち上げでつまずくとは,"failing to launch Japan's first manned rocket,",2,images/balloon_dream/ja/020.jpg_2
balloon_dream,images/balloon_dream/ja/020.jpg,最悪の結末だな,"the worst ending, no doubt",3,images/balloon_dream/ja/020.jpg_3
balloon_dream,images/balloon_dream/ja/020.jpg,きっとあの世で,"pretty sure that he's in heaven,",4,images/balloon_dream/ja/020.jpg_4
